open,high,low,close,volume,fut_close,fut_oi,total_call_oi,total_put_oi,max_call_strike,max_put_strike,fut_oi_change,total_opt_oi,total_opt_oi_change,anomaly,anomaly_flag
20393.0793522732,20410.36498455909,20390.48197612416,20393.60611547337,2060,20403.13644509962,116505,403100,321500,18300,16500,10932.0,724600,-8700.0,1,0
20430.84963724614,20437.18572756088,20429.533100073324,20433.18973250136,1160,20430.91498970625,95256,398200,316700,16000,17200,-21249.0,714900,-9700.0,1,0
20427.98479730138,20450.889215361345,20422.78491704373,20438.95787331699,4360,20442.159476058016,56800,399000,324900,16350,18100,-38456.0,723900,9000.0,1,0
20421.949002605677,20431.63294372592,20416.99300496569,20424.239729120665,4610,20420.32389189805,96070,411500,311600,18400,16150,39270.0,723100,-800.0,1,0
20395.275483271285,20411.068045468317,20386.61661959622,20404.49432680682,3790,20415.543869126148,70297,397000,328200,18800,18400,-25773.0,725200,2100.0,1,0
20370.198186827205,20398.096601257468,20364.055530092573,20367.168301132777,4190,20376.2689260038,67130,401700,320400,17350,18950,-3167.0,722100,-3100.0,1,0
20363.482866082355,20388.92609422274,20356.037421140973,20376.84114527287,4020,20379.19905807164,121303,401700,321500,19200,18600,54173.0,723200,1100.0,1,0
20374.91096827513,20393.873457435493,20365.766103247723,20378.178958578013,4810,20379.828083297365,150420,392100,319100,16500,18650,29117.0,711200,-12000.0,1,0
20403.055446042115,20410.67887287078,20396.55210030267,20405.03507232452,3850,20408.20424018456,127285,398900,316300,17900,19200,-23135.0,715200,4000.0,1,0
20378.693076194028,20381.280678134448,20361.92925616264,20365.75198363659,4280,20364.34313792782,47788,411600,319700,17250,18200,-79497.0,731300,16100.0,-1,1
20424.577004322804,20435.207242277585,20424.07833995073,20427.50748029432,4430,20430.526435622483,96539,398300,328100,19300,17150,48751.0,726400,-4900.0,1,0
20416.47647957825,20420.382698195037,20405.58109656305,20407.983685575706,3380,20405.71188447668,88206,404500,316100,19650,17100,-8333.0,720600,-5800.0,1,0
20416.02628201296,20427.50960821816,20371.87181814275,20409.510683552875,1890,20419.09293524349,70581,399600,314400,19500,18850,-17625.0,714000,-6600.0,1,0
20393.360393519877,20411.130881993413,20376.81427200328,20385.046268997703,4900,20396.0762243464,109297,405000,313400,17350,19950,38716.0,718400,4400.0,1,0
20319.54064855818,20323.70044999142,20304.731806382984,20308.70794653836,3490,20318.528382631663,96304,402800,322300,16200,18850,-12993.0,725100,6700.0,1,0
20346.707082576144,20371.140803277565,20331.395554355808,20368.32313325345,620,20365.099643415204,76718,389700,318300,16600,16750,-19586.0,708000,-17100.0,1,0
20369.411728561285,20384.12668261621,20358.412219662256,20382.97102531326,2010,20385.772965666223,58873,398100,318500,16000,19000,-17845.0,716600,8600.0,1,0
20361.021435898896,20385.24903793065,20359.364083183485,20380.57175783688,4770,20388.223006148724,87821,406600,311600,19400,19500,28948.0,718200,1600.0,1,0
20363.271169537216,20365.187378184968,20335.60755165236,20350.820098089676,3620,20359.583719063623,100158,399100,326600,17750,17450,12337.0,725700,7500.0,1,0
20379.24037592772,20381.021972873496,20365.861725288807,20379.96642457628,4010,20372.799616788023,97631,402500,325600,17950,16050,-2527.0,728100,2400.0,1,0
20331.73437866466,20333.908605213117,20314.58224243,20318.584751938448,4490,20327.1621791,121255,402500,317100,17650,17500,23624.0,719600,-8500.0,1,0
20315.80909841881,20325.665477779123,20300.5957302974,20308.742296260865,1580,20305.2292806238,106759,401000,322900,16800,16800,-14496.0,723900,4300.0,1,0
20340.23111825046,20344.489955436493,20325.763833255118,20330.893660731163,4250,20334.02076942823,93107,402000,323400,17200,16000,-13652.0,725400,1500.0,1,0
20302.20131166528,20317.025007197608,20294.04885275203,20314.784453686025,4050,20326.51108779189,83655,408800,332000,19950,17150,-9452.0,740800,15400.0,-1,1
20311.346201017623,20324.25357122357,20299.89119084286,20307.3222219341,1980,20318.219559593334,64581,397800,303000,19400,17600,-19074.0,700800,-40000.0,-1,1
20270.25992173503,20284.9270896892,20242.67298837393,20281.08808512952,4160,20293.212911703737,78174,399400,324300,18400,17850,13593.0,723700,22900.0,1,0
20284.649715021427,20299.89425305892,20276.084969239044,20290.776905336843,2530,20288.344424449933,127166,405400,312800,18000,16250,48992.0,718200,-5500.0,1,0
20283.76811820121,20307.51410997014,20272.59442054345,20307.131355339105,3560,20306.20155097597,117293,399300,318600,17700,18850,-9873.0,717900,-300.0,1,0
20234.8885066061,20241.561279482965,20214.94627760365,20219.92031215261,700,20220.550358545534,105775,402500,323300,18900,17600,-11518.0,725800,7900.0,1,0
20270.474667182465,20301.152583941217,20254.19487341332,20283.23729492605,1090,20286.40285568273,90118,399200,325400,16400,17100,-15657.0,724600,-1200.0,1,0
20248.353671022684,20270.481500064125,20244.35504668853,20259.96044112608,4840,20265.329540200702,124820,401400,321900,18850,18700,34702.0,723300,-1300.0,1,0
20223.961441587908,20224.90345690271,20203.27449027647,20214.11865354375,700,20225.9070522134,79777,400000,318800,18050,18400,-45043.0,718800,-4500.0,1,0
20230.249113991864,20245.607715034257,20221.61687201508,20240.43639313579,4120,20238.845825969827,80006,413500,323800,17500,16300,229.0,737300,18500.0,1,0
20265.33764071945,20294.6223074318,20255.556305297647,20268.74368630543,4310,20268.973615826388,98130,408100,310900,19400,18750,18124.0,719000,-18300.0,1,0
20234.68454203178,20236.38814992572,20225.25788684145,20232.3830868513,2940,20245.070658920817,56337,404500,325700,17250,19050,-41793.0,730200,11200.0,1,0
20236.75910367359,20240.057821844905,20209.690287700458,20228.42221169018,4390,20225.434183190057,79210,393400,323200,16200,16100,22873.0,716600,-13600.0,1,0
20249.9825740688,20253.935028385808,20238.47306871112,20242.701597138454,1220,20251.164174931026,95275,402800,303600,16050,19150,16065.0,706400,-10200.0,1,0
20271.249298043374,20293.586948436623,20260.124325116387,20292.02542404729,4980,20295.544176213407,90775,397700,323300,18650,17250,-4500.0,721000,14600.0,1,0
20276.81781136212,20280.07292990872,20273.151477717514,20276.82473405992,1250,20283.240769931894,80234,396900,317300,16600,19800,-10541.0,714200,-6800.0,1,0
20265.86030636436,20291.82315122537,20251.313765760697,20273.785575040587,2350,20272.90546302625,140707,409400,315700,19050,18300,60473.0,725100,10900.0,1,0
20240.92058162052,20250.433488710078,20214.4193242451,20232.91631583433,1270,20241.255370690636,127265,401200,323700,16800,17550,-13442.0,724900,-200.0,1,0
20243.738634223548,20248.5632337684,20214.91739935889,20235.845064615325,4390,20235.92069525942,134292,394600,317700,19350,17950,7027.0,712300,-12600.0,1,0
20211.410758926613,20239.694816668067,20210.507356575417,20222.344978633948,1140,20217.77716163858,98019,394700,333400,18850,17500,-36273.0,728100,15800.0,1,0
20123.2388365492,20124.22009984407,20105.209754252905,20109.659914332613,3910,20116.5778735384,90228,405200,324700,18700,17600,-7791.0,729900,1800.0,1,0
20136.62201308644,20139.92251692657,20132.36372105829,20132.44151173697,3390,20121.350013842017,132033,398000,323000,19900,19250,41805.0,721000,-8900.0,1,0
20164.145463528108,20174.091647797064,20154.61476149632,20164.488530361414,1050,20165.085388211388,101704,407300,315000,19250,17000,-30329.0,722300,1300.0,1,0
20093.00313169652,20102.269137571715,20087.451742895497,20094.122036715296,3800,20099.89591046408,78790,388400,318100,17900,16400,-22914.0,706500,-15800.0,1,0
20062.794010371363,20066.47366766664,20042.21027192509,20060.9974545284,3080,20069.57020168352,80179,405100,315400,16700,17250,1389.0,720500,14000.0,1,0
20081.636427510795,20093.04738001004,20061.10815985357,20085.61078197819,4750,20097.018520292346,93511,384400,316500,16100,19950,13332.0,700900,-19600.0,-1,1
20143.910415792318,20159.602318488294,20133.86637714918,20150.88882793044,2390,20165.66473849611,99559,399700,323200,17350,19100,6048.0,722900,22000.0,1,0
20144.740171862355,20153.6652607869,20134.07315803471,20152.139713099245,550,20165.06780376575,101629,404100,329700,17300,18600,2070.0,733800,10900.0,1,0
20122.95526193064,20125.958128180933,20101.93703843467,20113.03661896121,550,20118.215009585907,96328,402200,321900,18850,16850,-5301.0,724100,-9700.0,1,0
20117.636569145376,20125.508586226573,20110.91134793552,20114.778304650677,2400,20125.59372592565,146792,406100,317300,18000,16500,50464.0,723400,-700.0,1,0
20159.3698690316,20178.54362301056,20158.730919295045,20171.412702250786,1970,20176.512719904506,72937,391800,324700,16450,16300,-73855.0,716500,-6900.0,1,0
20140.047382610457,20170.059000203797,20135.18567462324,20149.056500984687,4540,20157.232417651463,113454,407100,318600,19350,16200,40517.0,725700,9200.0,1,0
20116.11936125208,20126.25699723749,20091.419796657497,20102.31105895597,3070,20102.7170467467,90450,384200,316500,19500,16000,-23004.0,700700,-25000.0,-1,1
20101.75926096986,20108.70742016037,20098.407687681192,20105.291943140837,2670,20112.10005228361,99224,387200,322900,19200,18700,8774.0,710100,9400.0,1,0
20073.23516209482,20075.55971774196,20038.140383840957,20053.380471777677,1390,20054.54409190638,118809,397700,328000,17900,16500,19585.0,725700,15600.0,1,0
20077.129857380885,20085.495591523293,20055.689491924677,20077.60101644264,3610,20080.571232051872,64345,401500,313000,16700,18950,-54464.0,714500,-11200.0,1,0
20126.31910819863,20151.05278700805,20118.673248006,20145.41664048465,4010,20152.257392798463,81082,392600,317500,16850,19500,16737.0,710100,-4400.0,1,0
20136.27642854814,20164.79976907452,20118.284440191437,20126.73291365837,590,20143.386048674663,97326,407000,311500,18400,16850,16244.0,718500,8400.0,1,0
20128.856968729317,20142.536434190024,20106.65461904853,20120.459984105102,1360,20126.866964714573,129525,408700,323000,16550,18700,32199.0,731700,13200.0,1,0
20120.24935729988,20135.58930125692,20118.820372132926,20127.935592160706,2990,20131.89048231964,129419,388200,313400,18550,16950,-106.0,701600,-30100.0,1,0
20073.32767386228,20090.821052311185,20051.09457890384,20057.843093687014,3750,20056.84957129481,125546,395900,327100,17000,17000,-3873.0,723000,21400.0,1,0
20100.136721596737,20106.24282948801,20087.117999573453,20093.77749029075,2000,20103.198668357458,56132,409300,316200,18400,17150,-69414.0,725500,2500.0,1,0
20097.99103004552,20119.748022119125,20089.015384350365,20103.98466436205,1620,20105.982236504915,79004,402600,329800,16750,19700,22872.0,732400,6900.0,1,0
20092.75176744876,20107.2968744717,20079.932828931986,20086.379493405148,790,20092.65138099289,79827,398300,321600,16950,16300,823.0,719900,-12500.0,1,0
20189.421978114093,20198.8972778658,20176.64666973885,20187.039929291102,1770,20195.328378198905,98895,393200,316200,17150,19050,19068.0,709400,-10500.0,1,0
20198.67346416204,20207.968526826324,20193.78521224649,20206.18924624172,1270,20217.89333245362,62939,399300,319300,16400,16950,-35956.0,718600,9200.0,1,0
20176.11028962296,20181.200227872385,20176.069202617484,20180.36286975976,4700,20189.498757023142,121957,398600,321100,19200,19450,59018.0,719700,1100.0,1,0
20163.41269111961,20167.4228074532,20162.996723417677,20166.10267583865,1040,20162.73418228289,60112,403100,317100,16150,18900,-61845.0,720200,500.0,1,0
20198.37948661407,20209.77379426125,20187.384088440635,20194.954626369537,3540,20188.58999380021,120650,403300,332100,17100,17200,60538.0,735400,15200.0,1,0
20202.013615404197,20214.600132304284,20181.6610843378,20205.75160524879,830,20214.044884549272,117416,400200,319500,18350,17900,-3234.0,719700,-15700.0,1,0
20158.678015044192,20166.79994293792,20154.061284169853,20157.43087141516,1540,20161.982445884463,78112,400600,324900,16400,18700,-39304.0,725500,5800.0,1,0
20186.694712895223,20201.51489040214,20183.767830358003,20191.31550393793,2210,20197.725052856676,125239,389900,325200,17950,19750,47127.0,715100,-10400.0,1,0
20166.675082366422,20167.12239389617,20153.211565030146,20161.664349022136,710,20176.09863439556,93335,395200,317500,18900,19750,-31904.0,712700,-2400.0,1,0
20223.62428962021,20237.563092566303,20214.2709849846,20221.77818644781,3360,20222.08198981337,88146,392300,324200,19400,17200,-5189.0,716500,3800.0,1,0
20256.61713836227,20263.418421202543,20244.418712244347,20246.59054036884,4400,20258.483848726617,91571,401900,318000,17600,17150,3425.0,719900,3400.0,1,0
20243.232286032904,20243.7867315692,20206.42978930937,20242.877952442337,1540,20243.242345031296,93286,404400,323000,17200,19150,1715.0,727400,7500.0,1,0
20282.370371933728,20291.724732830968,20267.036838464828,20274.145861989688,1980,20287.721037202235,95126,396000,331800,18300,16600,1840.0,727800,400.0,1,0
20284.637728255773,20284.712402918467,20264.46086863341,20273.33871392878,3210,20281.958036303684,95580,400200,316200,18250,16950,454.0,716400,-11400.0,1,0
20310.804745347727,20328.44873438397,20305.39411747965,20313.431553382376,3250,20308.30975711235,82193,403900,322900,19600,18450,-13387.0,726800,10400.0,1,0
20325.781342744864,20332.899686117413,20317.59486313764,20327.94339382836,3480,20329.46425718643,86836,402300,314900,16650,16050,4643.0,717200,-9600.0,1,0
20300.19642602851,20322.72649552723,20298.012999829803,20308.142671326623,2210,20323.87539793356,88567,400500,318600,16950,16750,1731.0,719100,1900.0,1,0
20280.812406474823,20287.84906993325,20260.804677846023,20276.44061807473,960,20291.38552162236,133454,401200,331700,19150,18550,44887.0,732900,13800.0,1,0
20312.37240840509,20323.795968731785,20302.273589217413,20316.51666909872,1630,20324.2626746089,88576,399100,316900,18050,16850,-44878.0,716000,-16900.0,1,0
20302.377869973578,20325.53818124491,20293.21874252212,20307.96912019466,3240,20314.188850433733,87292,393400,315000,19200,16850,-1284.0,708400,-7600.0,1,0
20290.291957083904,20308.339727341718,20285.220678306738,20294.804252291786,3530,20300.322823618368,130326,396900,321600,18350,16650,43034.0,718500,10100.0,1,0
20261.44581035804,20286.746430983003,20247.58230322012,20253.08134168193,2560,20259.78730495541,93559,423000,319900,19250,17750,-36767.0,742900,24400.0,-1,1
20274.52673983812,20276.507290484784,20272.15565623328,20276.04087679576,4440,20279.23962220857,82195,401200,316200,19100,17400,-11364.0,717400,-25500.0,1,0
20337.552318447026,20347.77571399141,20335.558290481305,20341.255179608157,4620,20352.71352617878,77860,403200,315100,17900,19450,-4335.0,718300,900.0,1,0
20305.21492029173,20333.962223195384,20301.055545814503,20305.28780044842,2910,20312.868880350765,71596,396200,322700,17200,16350,-6264.0,718900,600.0,1,0
20306.15566614225,20319.547255964888,20278.916497117614,20284.97149607985,3500,20283.15382904386,110823,403100,328300,19900,16500,39227.0,731400,12500.0,1,0
20349.419907326446,20351.257436585816,20334.229033778814,20351.05284270095,2450,20359.121985015383,63912,395900,318200,17850,16700,-46911.0,714100,-17300.0,1,0
20347.192539265227,20371.531362871447,20345.56343987436,20369.70193679409,2130,20374.78408075961,126926,406200,325500,16800,16750,63014.0,731700,17600.0,1,0
20361.207579775324,20374.901994738066,20351.248011981635,20357.542162631307,2250,20359.705384470984,98173,394500,325700,19500,17700,-28753.0,720200,-11500.0,1,0
20328.98928613561,20332.645851021185,20306.79869321256,20321.588750374714,3920,20337.22739270842,91258,410000,322900,17350,18150,-6915.0,732900,12700.0,1,0
20342.257479630283,20351.127472194297,20331.764396274164,20346.05485589593,3200,20350.757463081416,95432,399200,322200,18300,17100,4174.0,721400,-11500.0,1,0
20336.751242316237,20349.601131920223,20322.42482366025,20339.927621296123,1590,20332.055013269288,109261,410700,325800,17600,16500,13829.0,736500,15100.0,1,0
20367.046971841257,20382.67624487129,20362.516364045638,20379.19321841076,2210,20381.79357571423,90603,389900,322900,16150,18800,-18658.0,712800,-23700.0,1,0
20403.55865143189,20413.831102165277,20382.05276497955,20390.72615808446,4010,20400.88168871138,96164,410300,315900,17600,18200,5561.0,726200,13400.0,1,0
20483.172077971343,20491.15255800035,20474.03798609489,20490.662571755303,2510,20489.06547902649,121061,411500,315400,16000,19500,24897.0,726900,700.0,1,0
20501.19392222742,20513.03115576903,20489.78198558402,20507.24610081426,2170,20517.250592635275,106938,396000,324500,19350,16700,-14123.0,720500,-6400.0,1,0
20511.42030407286,20526.74272263703,20503.22460635784,20509.962490390884,1510,20507.925716182403,75000,396100,321700,19650,18000,-31938.0,717800,-2700.0,1,0
20517.606998274907,20533.95999944157,20507.404020765985,20521.08152491712,1350,20533.41473798971,85845,396700,316800,19150,16050,10845.0,713500,-4300.0,1,0
20506.94575437127,20522.60676705249,20499.13506507156,20517.50126873705,1910,20518.08047673617,64371,403600,314700,18100,18600,-21474.0,718300,4800.0,1,0
20517.56547736861,20539.52958550801,20514.490960635656,20526.51437133194,4960,20528.453359526677,112304,388600,318000,16750,19350,47933.0,706600,-11700.0,1,0
20508.68120039988,20510.40658687401,20480.80995911577,20496.96029106127,3860,20498.440634055023,114439,394400,321300,17700,19650,2135.0,715700,9100.0,1,0
20514.06936357867,20523.183331652323,20513.579085009707,20522.481754544773,2620,20530.264614389744,81312,412500,314200,17350,16600,-33127.0,726700,11000.0,1,0
20554.85893384403,20572.80812243249,20546.72497292008,20554.19410126849,1000,20569.6762574521,146097,404100,331300,16050,19800,64785.0,735400,8700.0,-1,1
20524.05357869671,20528.204915896487,20515.047445869783,20524.8014146428,1610,20528.99771062841,148757,407500,324000,16450,16100,2660.0,731500,-3900.0,1,0
20559.381582383063,20570.898874796098,20555.96133055468,20560.13402481741,4910,20564.17879436732,100456,405700,311700,17750,16700,-48301.0,717400,-14100.0,1,0
20600.24634167422,20617.870149157738,20584.968263229235,20598.698820384045,3200,20599.275984064017,84052,396700,319500,18700,17400,-16404.0,716200,-1200.0,1,0
20596.804270623663,20614.476124913574,20594.257105404933,20609.07695365654,1140,20603.137336436583,105476,400400,329300,18300,16150,21424.0,729700,13500.0,1,0
20531.55865340254,20535.663938453752,20527.278495358096,20530.69922330105,3930,20531.888835342605,83579,399900,311000,17750,19900,-21897.0,710900,-18800.0,1,0
20513.05301464713,20520.695847635798,20488.25305437806,20501.5703601052,2320,20497.927214919928,119000,400300,316900,16300,19800,35421.0,717200,6300.0,1,0
20553.205368021496,20554.28407944678,20542.30244148524,20549.1612180474,3810,20541.636222284957,103327,384200,316100,17650,17650,-15673.0,700300,-16900.0,1,0
20552.705888173205,20560.84003473677,20545.36790299576,20554.54221815239,590,20558.17833940645,104765,390900,316400,16350,17900,1438.0,707300,7000.0,1,0
20522.126639108574,20535.001447490635,20510.034803874067,20534.739689843576,2830,20535.50402237327,135183,404400,310700,19250,18400,30418.0,715100,7800.0,1,0
20506.79900491732,20515.2100630951,20503.72795758035,20512.982775659908,3470,20525.556654199303,87619,396700,332500,18550,17250,-47564.0,729200,14100.0,1,0
20532.878280749053,20533.47753578734,20511.46543726165,20524.14631207305,2930,20522.982989779877,88420,409100,315100,16600,16950,801.0,724200,-5000.0,1,0
20549.929706461797,20581.677284645124,20548.16198754204,20575.464945509277,4000,20583.717974816424,117167,393500,312500,16500,16200,28747.0,706000,-18200.0,1,0
20542.771396038483,20549.016672522328,20527.9994054745,20545.491005380853,3160,20553.611544867337,91560,392100,321500,19600,18850,-25607.0,713600,7600.0,1,0
20531.67643592256,20566.19545323084,20529.98010830146,20544.76939090354,1670,20557.11967210747,132076,387700,320600,17350,19600,40516.0,708300,-5300.0,1,0
20519.820000039985,20529.81034353319,20518.134960150343,20518.26342360578,1930,20521.233078285277,120009,398100,310600,18150,19200,-12067.0,708700,400.0,1,0
20491.653011543494,20500.179964468534,20474.878425078645,20497.11771783,4300,20509.328111782997,92572,401200,318100,16550,16900,-27437.0,719300,10600.0,1,0
20541.57120768735,20558.140542235084,20526.87006893023,20550.19320871844,2500,20557.761516267907,63768,396100,324300,16650,16150,-28804.0,720400,1100.0,1,0
20531.84747227663,20563.85750748621,20518.649609816515,20544.353366283267,2880,20555.483996764942,70955,403100,330100,18200,16950,7187.0,733200,12800.0,1,0
20569.57317705648,20581.343403497016,20552.95454094276,20580.447984422764,3830,20599.34591951133,90364,418000,321200,19750,16750,19409.0,739200,6000.0,-1,1
20616.77217434864,20636.448743705245,20612.930772967717,20625.763117769464,4520,20629.12579731533,108094,402600,323500,17700,17600,17730.0,726100,-13100.0,1,0
20647.87470170654,20656.71960517193,20642.90317221564,20644.621766033608,4640,20649.808579790795,122045,395500,320200,16700,16250,13951.0,715700,-10400.0,1,0
20634.717311156302,20638.824117368244,20612.905988000013,20628.81840218154,4860,20630.705014343457,95654,396000,323900,16850,16800,-26391.0,719900,4200.0,1,0
20647.4238533971,20654.931805063872,20644.91028683941,20650.85759751834,2950,20664.542774047462,82222,392800,312700,19800,16250,-13432.0,705500,-14400.0,1,0
20646.880969361988,20660.911374798507,20642.708676979644,20656.514061481383,3950,20676.7862782823,97185,399300,314300,19800,19700,14963.0,713600,8100.0,1,0
20619.118183382077,20623.762595666914,20616.803528869128,20616.82203115648,570,20625.486240937866,100407,397800,322500,19100,17350,3222.0,720300,6700.0,1,0
20629.358920361297,20643.04721857433,20628.144806069788,20640.34582775761,2010,20634.504106812252,126098,388600,318800,18750,18050,25691.0,707400,-12900.0,1,0
20593.112841188497,20613.79823158364,20575.899456915908,20608.069791465896,4410,20606.73164800715,124988,401400,324100,19700,16200,-1110.0,725500,18100.0,1,0
20630.038862775385,20649.68840183422,20592.64267996152,20620.586994689755,2600,20631.884539400544,79961,402700,311200,18450,18800,-45027.0,713900,-11600.0,1,0
20615.87242002024,20620.344759999847,20601.88893994484,20607.245494792667,4160,20604.292334118432,109081,398300,323500,17900,19700,29120.0,721800,7900.0,1,0
20622.3002032916,20640.057603003417,20618.68749978807,20620.8527749887,4810,20621.261897049146,82923,399600,319300,17000,19050,-26158.0,718900,-2900.0,1,0
20631.2714483886,20642.358674100564,20624.92564081613,20634.444668617787,2070,20634.636934291026,83487,388800,327600,16150,16000,564.0,716400,-2500.0,1,0
20623.466929457427,20629.69354903697,20610.74439594956,20618.057734227077,1070,20621.70413810373,120773,406700,320500,19250,19500,37286.0,727200,10800.0,1,0
20641.83082554059,20660.413291959816,20640.38018490575,20655.7867950101,1350,20661.50871752698,96013,401300,323400,19050,17500,-24760.0,724700,-2500.0,1,0
20627.338012590302,20644.243462818755,20620.82760044796,20631.711697836545,1040,20624.14337872968,112797,394000,317700,16500,17750,16784.0,711700,-13000.0,1,0
20654.52099709849,20677.734317676262,20648.330313704813,20654.92837704157,2500,20649.59462134165,110694,408300,324800,16300,19950,-2103.0,733100,21400.0,1,0
20613.06834645508,20615.444893051343,20594.29660803444,20598.26909587767,1710,20593.097448394718,98410,397500,323800,18350,16500,-12284.0,721300,-11800.0,1,0
20617.18249401999,20618.583013289903,20595.274953384214,20603.61828661209,4950,20599.184217136863,106659,398500,312600,19300,18000,8249.0,711100,-10200.0,1,0
20677.43942932639,20680.887616660355,20662.768417875337,20680.34470520228,1570,20684.58008244161,104077,392700,326500,18500,19100,-2582.0,719200,8100.0,1,0
20646.642725058908,20648.13835301244,20621.602116871945,20624.627255073785,3530,20629.956110505023,76991,385700,327700,16250,16700,-27086.0,713400,-5800.0,1,0
20625.869910981142,20636.75727716539,20618.34333136882,20636.313174720297,1810,20646.712953486884,109746,395700,317800,19550,16750,32755.0,713500,100.0,1,0
20641.982154258934,20652.53889196013,20625.98498279985,20640.34984984236,4700,20647.91410108186,85880,387800,313700,17350,16400,-23866.0,701500,-12000.0,1,0
20647.749765606502,20683.20038244495,20647.523788155468,20681.2310516579,4410,20681.754758047617,78618,396200,313700,18550,16850,-7262.0,709900,8400.0,1,0
20658.818792860075,20688.594981526938,20655.54486582092,20682.658204665364,4340,20688.221394704546,117092,399500,317900,18050,16450,38474.0,717400,7500.0,1,0
20674.19013921099,20677.096160074765,20663.941914024817,20672.314482931888,2470,20682.98694674308,88173,404900,322300,16350,18000,-28919.0,727200,9800.0,1,0
20694.08998070884,20700.08450769705,20685.489935486483,20692.989706959503,960,20695.716736635837,122213,399000,318700,19900,16550,34040.0,717700,-9500.0,1,0
20728.77229470608,20753.73296284212,20728.21208240044,20739.09088595836,2770,20741.30736408048,121967,392800,328100,16400,19550,-246.0,720900,3200.0,1,0
20741.72618476893,20765.90949501798,20740.42413756533,20759.38955472909,2940,20757.656411722583,90464,402500,313800,18000,18600,-31503.0,716300,-4600.0,1,0
20734.4287357248,20735.45440350315,20707.54339118882,20717.44693734557,2520,20716.58824589769,121366,401900,316900,17100,17900,30902.0,718800,2500.0,1,0
20755.564992848693,20759.07639278715,20712.995929202996,20737.026376812293,3100,20745.43881360834,92213,393100,319600,19550,19200,-29153.0,712700,-6100.0,1,0
20815.00718953127,20825.337448704384,20793.891503773244,20808.533360056397,2270,20812.671192115384,98632,401500,322800,16250,17300,6419.0,724300,11600.0,1,0
20811.074552575166,20817.350763715447,20797.567084016853,20817.138250219174,730,20833.53210683808,109875,404500,323700,17800,16000,11243.0,728200,3900.0,1,0
20780.883081501463,20801.278599472884,20767.227687095317,20786.04581749677,2240,20785.98320652448,140787,401700,311100,16350,17000,30912.0,712800,-15400.0,1,0
20815.62907687121,20845.18485553159,20808.20553401639,20826.763059773188,3230,20835.68549394151,118817,397300,319700,17100,16850,-21970.0,717000,4200.0,1,0
20812.078821472165,20815.89519904644,20788.924895509863,20799.594721711037,3890,20806.165786775844,98844,391200,318500,19200,16350,-19973.0,709700,-7300.0,1,0
20744.570015080564,20748.551673304843,20714.254630734653,20720.546310815385,4610,20724.134854026423,102066,398000,315600,17800,19200,3222.0,713600,3900.0,1,0
20771.163589560783,20782.176267144,20755.91910870176,20780.07456616718,3100,20781.515651727845,68337,386100,326900,17000,17200,-33729.0,713000,-600.0,1,0
20754.69874631944,20754.88444874788,20745.790343971203,20746.10426424533,3350,20753.98841789788,120096,395200,322900,17850,17750,51759.0,718100,5100.0,1,0
20752.087971026907,20762.219140879297,20704.205766208037,20731.144052161784,500,20738.66535549749,117946,408200,311900,18350,16300,-2150.0,720100,2000.0,1,0
20762.632097269336,20764.60788315001,20744.734066723333,20764.13804986334,1350,20769.549112347628,105669,398500,316600,17700,16100,-12277.0,715100,-5000.0,1,0
20768.77354385933,20789.82026617182,20761.56861276302,20777.010186983884,3870,20783.81861212426,114355,400700,318900,19550,16750,8686.0,719600,4500.0,1,0
20791.09488418742,20805.554803325664,20777.70007289323,20789.826033479807,4790,20794.21156474393,59496,396000,313600,19750,17050,-54859.0,709600,-10000.0,1,0
20777.725737635377,20791.812727602308,20763.711283823257,20772.969213536617,1180,20766.896148290623,78364,404700,316300,16900,17800,18868.0,721000,11400.0,1,0
20793.931588911622,20795.967161676945,20790.15019503208,20792.27470523508,800,20796.959455290333,136029,406600,320300,17350,17100,57665.0,726900,5900.0,1,0
20786.04553020532,20796.87788254731,20779.176049498925,20782.19405511933,2470,20784.676173914304,94845,392500,310300,19650,17650,-41184.0,702800,-24100.0,-1,1
20809.301813448958,20815.236846627577,20790.657793167444,20795.2758538434,1400,20811.57671026109,115148,395800,319000,18400,17150,20303.0,714800,12000.0,1,0
20828.72701896524,20832.178665744214,20812.791546651,20821.28407460186,4890,20829.404702079588,85067,402300,311800,19000,17650,-30081.0,714100,-700.0,1,0
20799.729513927545,20810.546224086727,20793.463871670545,20805.15075444021,3980,20810.56951292828,91156,399700,316600,18800,18400,6089.0,716300,2200.0,1,0
20833.84766436201,20846.08773023117,20823.013460532555,20837.198565225972,4320,20844.259229580355,137093,388200,323100,16000,16350,45937.0,711300,-5000.0,-1,1
20817.31329624426,20819.36893172577,20806.708228692067,20819.06257306092,4610,20816.83627746753,96850,412400,315000,19000,17750,-40243.0,727400,16100.0,1,0
20842.769409520144,20848.15356004682,20830.026076440867,20832.39858435239,650,20832.75418113288,110471,407300,326200,16250,18600,13621.0,733500,6100.0,1,0
20854.464044019343,20864.69655724863,20842.770593731984,20852.571468435024,3590,20854.64761973758,102609,397700,314500,18750,19300,-7862.0,712200,-21300.0,1,0
20912.25401525831,20926.942959646487,20885.45749707445,20889.490346628834,4860,20896.102429140225,104928,398400,316500,17400,16250,2319.0,714900,2700.0,1,0
20905.45447737906,20908.44076085201,20894.842650309904,20907.32004526512,4450,20908.77465771114,104244,401800,314500,16050,19950,-684.0,716300,1400.0,1,0
