timestamp,total_call_oi,total_put_oi,max_call_strike,max_put_strike
2025-10-29 11:27:21.737199,401300,320200,16550,18950
2025-10-29 11:32:21.737199,409500,317000,16850,17100
2025-10-29 11:37:21.737199,412600,329300,17550,17350
2025-10-29 11:42:21.737199,407900,317200,19450,17750
2025-10-29 11:47:21.737199,407000,313200,17050,18900
2025-10-29 11:52:21.737199,400000,317900,18800,16450
2025-10-29 11:57:21.737199,403500,319200,18650,16350
2025-10-29 12:02:21.737199,393800,329500,19500,16050
2025-10-29 12:07:21.737199,403100,322100,17950,16750
2025-10-29 12:12:21.737199,393100,314500,18100,18750
2025-10-29 12:17:21.737199,404900,320600,17000,17200
2025-10-29 12:22:21.737199,392300,315200,19350,16950
2025-10-29 12:27:21.737199,390800,322100,17300,16700
2025-10-29 12:32:21.737199,393700,320200,17100,17950
2025-10-29 12:37:21.737199,394000,312800,18250,16750
2025-10-29 12:42:21.737199,396400,313100,18850,18850
2025-10-29 12:47:21.737199,403000,302600,18150,18150
2025-10-29 12:52:21.737199,402500,317500,18750,17100
2025-10-29 12:57:21.737199,404600,319300,16100,17250
2025-10-29 13:02:21.737199,399700,322100,19750,16600
2025-10-29 13:07:21.737199,391900,312700,16500,19750
2025-10-29 13:12:21.737199,397300,328300,17550,16350
2025-10-29 13:17:21.737199,399800,321500,17550,17950
2025-10-29 13:22:21.737199,397600,328900,19500,19600
2025-10-29 13:27:21.737199,396600,318300,18350,19650
2025-10-29 13:32:21.737199,397500,318400,16750,19200
2025-10-29 13:37:21.737199,396700,326600,16650,18650
2025-10-29 13:42:21.737199,411600,315200,16400,17050
2025-10-29 13:47:21.737199,391400,319500,19400,19350
2025-10-29 13:52:21.737199,388800,322400,19700,18700
2025-10-29 13:57:21.737199,390300,329900,18350,17950
2025-10-29 14:02:21.737199,397400,326000,16150,18950
2025-10-29 14:07:21.737199,407800,314700,17500,19250
2025-10-29 14:12:21.737199,393600,327000,18800,18900
2025-10-29 14:17:21.737199,397800,321100,19050,18250
2025-10-29 14:22:21.737199,404300,320500,16500,16450
2025-10-29 14:27:21.737199,401800,318400,17400,19000
2025-10-29 14:32:21.737199,403400,314600,17250,16650
2025-10-29 14:37:21.737199,403500,325300,19000,19250
2025-10-29 14:42:21.737199,404400,329900,19550,19050
2025-10-29 14:47:21.737199,399400,318400,16800,16650
2025-10-29 14:52:21.737199,393900,318000,16550,16650
2025-10-29 14:57:21.737199,400300,314000,19800,17200
2025-10-29 15:02:21.737199,403800,319400,17000,17400
2025-10-29 15:07:21.737199,409900,315900,19650,18150
2025-10-29 15:12:21.737199,411700,315400,16250,19300
2025-10-29 15:17:21.737199,387100,321800,16450,16650
2025-10-29 15:22:21.737199,403800,311400,18800,16450
2025-10-29 15:27:21.737199,393000,325700,18050,17700
2025-10-29 15:32:21.737199,400800,327500,16050,19550
2025-10-29 15:37:21.737199,400500,323600,17200,17950
2025-10-29 15:42:21.737199,404300,329300,18750,17250
2025-10-29 15:47:21.737199,407400,330600,19500,16500
2025-10-29 15:52:21.737199,389100,315800,16850,17400
2025-10-29 15:57:21.737199,403100,330200,17000,16450
2025-10-29 16:02:21.737199,403100,321500,18300,16500
2025-10-29 16:07:21.737199,398200,316700,16000,17200
2025-10-29 16:12:21.737199,399000,324900,16350,18100
2025-10-29 16:17:21.737199,411500,311600,18400,16150
2025-10-29 16:22:21.737199,397000,328200,18800,18400
2025-10-29 16:27:21.737199,401700,320400,17350,18950
2025-10-29 16:32:21.737199,401700,321500,19200,18600
2025-10-29 16:37:21.737199,392100,319100,16500,18650
2025-10-29 16:42:21.737199,398900,316300,17900,19200
2025-10-29 16:47:21.737199,411600,319700,17250,18200
2025-10-29 16:52:21.737199,398300,328100,19300,17150
2025-10-29 16:57:21.737199,404500,316100,19650,17100
2025-10-29 17:02:21.737199,399600,314400,19500,18850
2025-10-29 17:07:21.737199,405000,313400,17350,19950
2025-10-29 17:12:21.737199,402800,322300,16200,18850
2025-10-29 17:17:21.737199,389700,318300,16600,16750
2025-10-29 17:22:21.737199,398100,318500,16000,19000
2025-10-29 17:27:21.737199,406600,311600,19400,19500
2025-10-29 17:32:21.737199,399100,326600,17750,17450
2025-10-29 17:37:21.737199,402500,325600,17950,16050
2025-10-29 17:42:21.737199,402500,317100,17650,17500
2025-10-29 17:47:21.737199,401000,322900,16800,16800
2025-10-29 17:52:21.737199,402000,323400,17200,16000
2025-10-29 17:57:21.737199,408800,332000,19950,17150
2025-10-29 18:02:21.737199,397800,303000,19400,17600
2025-10-29 18:07:21.737199,399400,324300,18400,17850
2025-10-29 18:12:21.737199,405400,312800,18000,16250
2025-10-29 18:17:21.737199,399300,318600,17700,18850
2025-10-29 18:22:21.737199,402500,323300,18900,17600
2025-10-29 18:27:21.737199,399200,325400,16400,17100
2025-10-29 18:32:21.737199,401400,321900,18850,18700
2025-10-29 18:37:21.737199,400000,318800,18050,18400
2025-10-29 18:42:21.737199,413500,323800,17500,16300
2025-10-29 18:47:21.737199,408100,310900,19400,18750
2025-10-29 18:52:21.737199,404500,325700,17250,19050
2025-10-29 18:57:21.737199,393400,323200,16200,16100
2025-10-29 19:02:21.737199,402800,303600,16050,19150
2025-10-29 19:07:21.737199,397700,323300,18650,17250
2025-10-29 19:12:21.737199,396900,317300,16600,19800
2025-10-29 19:17:21.737199,409400,315700,19050,18300
2025-10-29 19:22:21.737199,401200,323700,16800,17550
2025-10-29 19:27:21.737199,394600,317700,19350,17950
2025-10-29 19:32:21.737199,394700,333400,18850,17500
2025-10-29 19:37:21.737199,405200,324700,18700,17600
2025-10-29 19:42:21.737199,398000,323000,19900,19250
2025-10-29 19:47:21.737199,407300,315000,19250,17000
2025-10-29 19:52:21.737199,388400,318100,17900,16400
2025-10-29 19:57:21.737199,405100,315400,16700,17250
2025-10-29 20:02:21.737199,384400,316500,16100,19950
2025-10-29 20:07:21.737199,399700,323200,17350,19100
2025-10-29 20:12:21.737199,404100,329700,17300,18600
2025-10-29 20:17:21.737199,402200,321900,18850,16850
2025-10-29 20:22:21.737199,406100,317300,18000,16500
2025-10-29 20:27:21.737199,391800,324700,16450,16300
2025-10-29 20:32:21.737199,407100,318600,19350,16200
2025-10-29 20:37:21.737199,384200,316500,19500,16000
2025-10-29 20:42:21.737199,387200,322900,19200,18700
2025-10-29 20:47:21.737199,397700,328000,17900,16500
2025-10-29 20:52:21.737199,401500,313000,16700,18950
2025-10-29 20:57:21.737199,392600,317500,16850,19500
2025-10-29 21:02:21.737199,407000,311500,18400,16850
2025-10-29 21:07:21.737199,408700,323000,16550,18700
2025-10-29 21:12:21.737199,388200,313400,18550,16950
2025-10-29 21:17:21.737199,395900,327100,17000,17000
2025-10-29 21:22:21.737199,409300,316200,18400,17150
2025-10-29 21:27:21.737199,402600,329800,16750,19700
2025-10-29 21:32:21.737199,398300,321600,16950,16300
2025-10-29 21:37:21.737199,393200,316200,17150,19050
2025-10-29 21:42:21.737199,399300,319300,16400,16950
2025-10-29 21:47:21.737199,398600,321100,19200,19450
2025-10-29 21:52:21.737199,403100,317100,16150,18900
2025-10-29 21:57:21.737199,403300,332100,17100,17200
2025-10-29 22:02:21.737199,400200,319500,18350,17900
2025-10-29 22:07:21.737199,400600,324900,16400,18700
2025-10-29 22:12:21.737199,389900,325200,17950,19750
2025-10-29 22:17:21.737199,395200,317500,18900,19750
2025-10-29 22:22:21.737199,392300,324200,19400,17200
2025-10-29 22:27:21.737199,401900,318000,17600,17150
2025-10-29 22:32:21.737199,404400,323000,17200,19150
2025-10-29 22:37:21.737199,396000,331800,18300,16600
2025-10-29 22:42:21.737199,400200,316200,18250,16950
2025-10-29 22:47:21.737199,403900,322900,19600,18450
2025-10-29 22:52:21.737199,402300,314900,16650,16050
2025-10-29 22:57:21.737199,400500,318600,16950,16750
2025-10-29 23:02:21.737199,401200,331700,19150,18550
2025-10-29 23:07:21.737199,399100,316900,18050,16850
2025-10-29 23:12:21.737199,393400,315000,19200,16850
2025-10-29 23:17:21.737199,396900,321600,18350,16650
2025-10-29 23:22:21.737199,423000,319900,19250,17750
2025-10-29 23:27:21.737199,401200,316200,19100,17400
2025-10-29 23:32:21.737199,403200,315100,17900,19450
2025-10-29 23:37:21.737199,396200,322700,17200,16350
2025-10-29 23:42:21.737199,403100,328300,19900,16500
2025-10-29 23:47:21.737199,395900,318200,17850,16700
2025-10-29 23:52:21.737199,406200,325500,16800,16750
2025-10-29 23:57:21.737199,394500,325700,19500,17700
2025-10-30 00:02:21.737199,410000,322900,17350,18150
2025-10-30 00:07:21.737199,399200,322200,18300,17100
2025-10-30 00:12:21.737199,410700,325800,17600,16500
2025-10-30 00:17:21.737199,389900,322900,16150,18800
2025-10-30 00:22:21.737199,410300,315900,17600,18200
2025-10-30 00:27:21.737199,411500,315400,16000,19500
2025-10-30 00:32:21.737199,396000,324500,19350,16700
2025-10-30 00:37:21.737199,396100,321700,19650,18000
2025-10-30 00:42:21.737199,396700,316800,19150,16050
2025-10-30 00:47:21.737199,403600,314700,18100,18600
2025-10-30 00:52:21.737199,388600,318000,16750,19350
2025-10-30 00:57:21.737199,394400,321300,17700,19650
2025-10-30 01:02:21.737199,412500,314200,17350,16600
2025-10-30 01:07:21.737199,404100,331300,16050,19800
2025-10-30 01:12:21.737199,407500,324000,16450,16100
2025-10-30 01:17:21.737199,405700,311700,17750,16700
2025-10-30 01:22:21.737199,396700,319500,18700,17400
2025-10-30 01:27:21.737199,400400,329300,18300,16150
2025-10-30 01:32:21.737199,399900,311000,17750,19900
2025-10-30 01:37:21.737199,400300,316900,16300,19800
2025-10-30 01:42:21.737199,384200,316100,17650,17650
2025-10-30 01:47:21.737199,390900,316400,16350,17900
2025-10-30 01:52:21.737199,404400,310700,19250,18400
2025-10-30 01:57:21.737199,396700,332500,18550,17250
2025-10-30 02:02:21.737199,409100,315100,16600,16950
2025-10-30 02:07:21.737199,393500,312500,16500,16200
2025-10-30 02:12:21.737199,392100,321500,19600,18850
2025-10-30 02:17:21.737199,387700,320600,17350,19600
2025-10-30 02:22:21.737199,398100,310600,18150,19200
2025-10-30 02:27:21.737199,401200,318100,16550,16900
2025-10-30 02:32:21.737199,396100,324300,16650,16150
2025-10-30 02:37:21.737199,403100,330100,18200,16950
2025-10-30 02:42:21.737199,418000,321200,19750,16750
2025-10-30 02:47:21.737199,402600,323500,17700,17600
2025-10-30 02:52:21.737199,395500,320200,16700,16250
2025-10-30 02:57:21.737199,396000,323900,16850,16800
2025-10-30 03:02:21.737199,392800,312700,19800,16250
2025-10-30 03:07:21.737199,399300,314300,19800,19700
2025-10-30 03:12:21.737199,397800,322500,19100,17350
2025-10-30 03:17:21.737199,388600,318800,18750,18050
2025-10-30 03:22:21.737199,401400,324100,19700,16200
2025-10-30 03:27:21.737199,402700,311200,18450,18800
2025-10-30 03:32:21.737199,398300,323500,17900,19700
2025-10-30 03:37:21.737199,399600,319300,17000,19050
2025-10-30 03:42:21.737199,388800,327600,16150,16000
2025-10-30 03:47:21.737199,406700,320500,19250,19500
2025-10-30 03:52:21.737199,401300,323400,19050,17500
2025-10-30 03:57:21.737199,394000,317700,16500,17750
2025-10-30 04:02:21.737199,408300,324800,16300,19950
2025-10-30 04:07:21.737199,397500,323800,18350,16500
2025-10-30 04:12:21.737199,398500,312600,19300,18000
2025-10-30 04:17:21.737199,392700,326500,18500,19100
2025-10-30 04:22:21.737199,385700,327700,16250,16700
2025-10-30 04:27:21.737199,395700,317800,19550,16750
2025-10-30 04:32:21.737199,387800,313700,17350,16400
2025-10-30 04:37:21.737199,396200,313700,18550,16850
2025-10-30 04:42:21.737199,399500,317900,18050,16450
2025-10-30 04:47:21.737199,404900,322300,16350,18000
2025-10-30 04:52:21.737199,399000,318700,19900,16550
2025-10-30 04:57:21.737199,392800,328100,16400,19550
2025-10-30 05:02:21.737199,402500,313800,18000,18600
2025-10-30 05:07:21.737199,401900,316900,17100,17900
2025-10-30 05:12:21.737199,393100,319600,19550,19200
2025-10-30 05:17:21.737199,401500,322800,16250,17300
2025-10-30 05:22:21.737199,404500,323700,17800,16000
2025-10-30 05:27:21.737199,401700,311100,16350,17000
2025-10-30 05:32:21.737199,397300,319700,17100,16850
2025-10-30 05:37:21.737199,391200,318500,19200,16350
2025-10-30 05:42:21.737199,398000,315600,17800,19200
2025-10-30 05:47:21.737199,386100,326900,17000,17200
2025-10-30 05:52:21.737199,395200,322900,17850,17750
2025-10-30 05:57:21.737199,408200,311900,18350,16300
2025-10-30 06:02:21.737199,398500,316600,17700,16100
2025-10-30 06:07:21.737199,400700,318900,19550,16750
2025-10-30 06:12:21.737199,396000,313600,19750,17050
2025-10-30 06:17:21.737199,404700,316300,16900,17800
2025-10-30 06:22:21.737199,406600,320300,17350,17100
2025-10-30 06:27:21.737199,392500,310300,19650,17650
2025-10-30 06:32:21.737199,395800,319000,18400,17150
2025-10-30 06:37:21.737199,402300,311800,19000,17650
2025-10-30 06:42:21.737199,399700,316600,18800,18400
2025-10-30 06:47:21.737199,388200,323100,16000,16350
2025-10-30 06:52:21.737199,412400,315000,19000,17750
2025-10-30 06:57:21.737199,407300,326200,16250,18600
2025-10-30 07:02:21.737199,397700,314500,18750,19300
2025-10-30 07:07:21.737199,398400,316500,17400,16250
2025-10-30 07:12:21.737199,401800,314500,16050,19950
2025-10-30 07:17:21.737199,407000,319200,17500,16350
2025-10-30 07:22:21.737199,405500,324200,16850,19450
2025-10-30 07:27:21.737199,406000,316800,18950,18400
2025-10-30 07:32:21.737199,405500,318700,19800,18100
2025-10-30 07:37:21.737199,396600,326000,17000,18750
2025-10-30 07:42:21.737199,411500,327900,19450,19300
2025-10-30 07:47:21.737199,411600,315400,17500,17900
2025-10-30 07:52:21.737199,402900,324300,19600,19000
2025-10-30 07:57:21.737199,393900,318300,16650,18500
2025-10-30 08:02:21.737199,401700,314800,17050,18050
2025-10-30 08:07:21.737199,391900,318900,19650,17450
2025-10-30 08:12:21.737199,401400,326600,19050,16800
2025-10-30 08:17:21.737199,400000,320800,17500,18650
2025-10-30 08:22:21.737199,403200,321200,16050,18350
2025-10-30 08:27:21.737199,390600,322600,16300,19350
2025-10-30 08:32:21.737199,397400,318000,18650,16400
2025-10-30 08:37:21.737199,400700,316000,17800,16250
2025-10-30 08:42:21.737199,403700,318900,17600,16250
2025-10-30 08:47:21.737199,396400,320500,19800,16300
2025-10-30 08:52:21.737199,398300,315700,18900,19150
2025-10-30 08:57:21.737199,408000,327000,19950,18150
2025-10-30 09:02:21.737199,394600,320700,18900,17650
2025-10-30 09:07:21.737199,390100,314600,16300,18400
2025-10-30 09:12:21.737199,400000,314200,16150,16900
2025-10-30 09:17:21.737199,390000,328300,17300,17150
2025-10-30 09:22:21.737199,406500,328200,19850,17600
2025-10-30 09:27:21.737199,390500,317900,19350,18100
2025-10-30 09:32:21.737199,406600,320200,18650,17400
2025-10-30 09:37:21.737199,403500,312500,18600,18050
2025-10-30 09:42:21.737199,403800,327100,18950,17550
2025-10-30 09:47:21.737199,406800,308800,19750,16600
2025-10-30 09:52:21.737199,380800,313400,19400,17000
2025-10-30 09:57:21.737199,405100,335100,16400,17700
2025-10-30 10:02:21.737199,396700,315500,18950,19650
2025-10-30 10:07:21.737199,396800,316600,18800,17850
2025-10-30 10:12:21.737199,401200,321700,18750,17400
2025-10-30 10:17:21.737199,404100,316400,17200,16700
2025-10-30 10:22:21.737199,400500,318200,17100,19050
2025-10-30 10:27:21.737199,399800,317000,18850,18600
2025-10-30 10:32:21.737199,394700,315600,16950,18200
2025-10-30 10:37:21.737199,399700,318600,17350,16650
2025-10-30 10:42:21.737199,396500,320300,19450,19600
2025-10-30 10:47:21.737199,399100,318900,18200,16750
2025-10-30 10:52:21.737199,404100,321800,18750,18300
2025-10-30 10:57:21.737199,404400,312400,17550,16950
2025-10-30 11:02:21.737199,391600,318900,17300,19500
2025-10-30 11:07:21.737199,393000,324100,17650,18850
2025-10-30 11:12:21.737199,398800,320800,18650,17750
2025-10-30 11:17:21.737199,408100,324800,16950,18450
2025-10-30 11:22:21.737199,406900,331600,17250,16750
2025-10-30 11:27:21.737199,406200,318900,17150,16050
2025-10-30 11:32:21.737199,412300,315300,18400,17000
2025-10-30 11:37:21.737199,405600,316000,17400,17500
2025-10-30 11:42:21.737199,398300,316300,17350,16950
2025-10-30 11:47:21.737199,407600,326000,17100,19650
2025-10-30 11:52:21.737199,409600,319800,19000,16850
2025-10-30 11:57:21.737199,400000,313900,16450,18850
2025-10-30 12:02:21.737199,396100,325900,18650,17100
2025-10-30 12:07:21.737199,393200,315000,18150,18150
2025-10-30 12:12:21.737199,407700,315700,17350,19600
2025-10-30 12:17:21.737199,402700,322800,19350,18500
2025-10-30 12:22:21.737199,410700,329300,19450,19550
2025-10-30 12:27:21.737199,402600,321000,16450,19150
2025-10-30 12:32:21.737199,397400,310200,18500,16550
2025-10-30 12:37:21.737199,396100,321200,18400,19700
2025-10-30 12:42:21.737199,395600,326600,19550,18250
2025-10-30 12:47:21.737199,407200,325300,16700,19350
2025-10-30 12:52:21.737199,389900,318400,19850,19700
2025-10-30 12:57:21.737199,398600,324600,19850,18850
2025-10-30 13:02:21.737199,402000,319400,18250,19750
2025-10-30 13:07:21.737199,405200,313900,18700,19400
2025-10-30 13:12:21.737199,396400,314700,16300,19550
2025-10-30 13:17:21.737199,408300,318600,19550,16700
2025-10-30 13:22:21.737199,392700,310800,16250,17450
2025-10-30 13:27:21.737199,401800,318200,17600,17500
2025-10-30 13:32:21.737199,410200,325800,18050,17500
2025-10-30 13:37:21.737199,395900,316500,19600,16900
2025-10-30 13:42:21.737199,396100,323000,18550,17100
2025-10-30 13:47:21.737199,396600,317700,19900,17800
2025-10-30 13:52:21.737199,399400,317100,18500,17100
2025-10-30 13:57:21.737199,392800,317300,16200,19800
2025-10-30 14:02:21.737199,402400,323400,18300,17150
2025-10-30 14:07:21.737199,390900,312800,16250,17350
2025-10-30 14:12:21.737199,412400,326200,19350,19500
2025-10-30 14:17:21.737199,395600,325300,18450,19550
2025-10-30 14:22:21.737199,398100,313600,17100,16400
2025-10-30 14:27:21.737199,407400,315100,17450,17700
2025-10-30 14:32:21.737199,414000,308400,18900,17100
2025-10-30 14:37:21.737199,410300,325300,19150,16100
2025-10-30 14:42:21.737199,396100,325700,17850,19150
2025-10-30 14:47:21.737199,403500,321000,16450,17400
2025-10-30 14:52:21.737199,400000,305500,19650,16900
2025-10-30 14:57:21.737199,385600,322500,16050,18100
2025-10-30 15:02:21.737199,396200,333700,16350,16250
2025-10-30 15:07:21.737199,392200,309700,16700,17250
2025-10-30 15:12:21.737199,405900,328200,19300,16050
2025-10-30 15:17:21.737199,404600,303700,17200,17200
2025-10-30 15:22:21.737199,388600,315100,19150,17400
2025-10-30 15:27:21.737199,410600,323500,16550,19100
2025-10-30 15:32:21.737199,401600,314800,18400,16450
2025-10-30 15:37:21.737199,405500,326600,16300,19500
2025-10-30 15:42:21.737199,403300,309600,19400,18050
2025-10-30 15:47:21.737199,402000,318300,19450,16850
2025-10-30 15:52:21.737199,402600,326300,17200,17350
2025-10-30 15:57:21.737199,394100,314900,18100,19950
2025-10-30 16:02:21.737199,399400,315100,18200,17950
2025-10-30 16:07:21.737199,394400,326900,17600,16250
2025-10-30 16:12:21.737199,405000,315800,19200,16200
2025-10-30 16:17:21.737199,400600,319500,19550,18600
2025-10-30 16:22:21.737199,402600,321300,18600,18500
2025-10-30 16:27:21.737199,408500,324100,16550,19600
2025-10-30 16:32:21.737199,395500,319800,19750,17150
2025-10-30 16:37:21.737199,394000,320300,19900,18500
2025-10-30 16:42:21.737199,386300,322800,19050,16700
2025-10-30 16:47:21.737199,410700,311600,19000,19450
2025-10-30 16:52:21.737199,400600,317300,18350,17750
2025-10-30 16:57:21.737199,402800,322600,18800,16350
2025-10-30 17:02:21.737199,403100,316400,18650,16250
2025-10-30 17:07:21.737199,396500,325200,17700,17000
2025-10-30 17:12:21.737199,399900,316800,18800,17750
2025-10-30 17:17:21.737199,392800,321000,18950,17950
2025-10-30 17:22:21.737199,399200,330000,17500,17250
2025-10-30 17:27:21.737199,405800,322800,19400,19100
2025-10-30 17:32:21.737199,395100,323500,16200,16900
2025-10-30 17:37:21.737199,408500,320300,19200,19150
2025-10-30 17:42:21.737199,411300,324300,19150,17700
2025-10-30 17:47:21.737199,393500,323100,19100,17600
2025-10-30 17:52:21.737199,404700,328900,16900,19850
2025-10-30 17:57:21.737199,407900,317900,16200,17000
2025-10-30 18:02:21.737199,403600,324600,18950,18000
2025-10-30 18:07:21.737199,404600,329500,16800,16600
2025-10-30 18:12:21.737199,394100,325100,16100,17650
2025-10-30 18:17:21.737199,391200,325000,19550,18200
2025-10-30 18:22:21.737199,408200,322300,18350,19900
2025-10-30 18:27:21.737199,404700,316400,17650,16800
2025-10-30 18:32:21.737199,396300,326300,19950,16650
2025-10-30 18:37:21.737199,409300,314900,19500,18000
2025-10-30 18:42:21.737199,394500,324700,16900,16750
2025-10-30 18:47:21.737199,391900,322100,17550,19600
2025-10-30 18:52:21.737199,384700,319300,16600,18950
2025-10-30 18:57:21.737199,408300,313600,19000,16400
2025-10-30 19:02:21.737199,402500,312200,17300,18250
2025-10-30 19:07:21.737199,405800,321100,17950,17600
2025-10-30 19:12:21.737199,401200,319800,16750,18050
2025-10-30 19:17:21.737199,412700,314400,19200,19600
2025-10-30 19:22:21.737199,406900,324000,18250,18000
2025-10-30 19:27:21.737199,411300,317400,16350,16900
2025-10-30 19:32:21.737199,398100,318200,18600,17200
2025-10-30 19:37:21.737199,407400,325800,17350,17050
2025-10-30 19:42:21.737199,405400,319700,17200,17200
2025-10-30 19:47:21.737199,402200,314700,18900,16550
2025-10-30 19:52:21.737199,396700,311800,16800,18650
2025-10-30 19:57:21.737199,390900,316800,19000,19700
2025-10-30 20:02:21.737199,403700,321600,18150,16150
2025-10-30 20:07:21.737199,393900,318600,19800,16200
2025-10-30 20:12:21.737199,407900,318800,19150,16100
2025-10-30 20:17:21.737199,408700,313500,18200,16450
2025-10-30 20:22:21.737199,397500,317300,17750,16000
2025-10-30 20:27:21.737199,404600,316600,18400,19100
2025-10-30 20:32:21.737199,397500,316200,19050,19550
2025-10-30 20:37:21.737199,384700,309200,17500,16600
2025-10-30 20:42:21.737199,384100,322600,17500,18000
2025-10-30 20:47:21.737199,394300,314800,16350,18400
2025-10-30 20:52:21.737199,407900,320500,18600,17850
2025-10-30 20:57:21.737199,395100,318100,19400,19450
2025-10-30 21:02:21.737199,399100,325300,16600,18450
2025-10-30 21:07:21.737199,417000,324200,18850,18100
2025-10-30 21:12:21.737199,392500,316800,16150,16350
2025-10-30 21:17:21.737199,402800,317700,16350,19950
2025-10-30 21:22:21.737199,400300,323000,16150,19400
2025-10-30 21:27:21.737199,393000,327500,17700,18550
2025-10-30 21:32:21.737199,404700,316500,16650,19550
2025-10-30 21:37:21.737199,395100,323500,16500,17150
2025-10-30 21:42:21.737199,395400,328700,18400,16500
2025-10-30 21:47:21.737199,398000,322000,16650,17850
2025-10-30 21:52:21.737199,400200,303600,17800,17500
2025-10-30 21:57:21.737199,407100,317200,17250,16550
2025-10-30 22:02:21.737199,401500,318800,16100,16250
2025-10-30 22:07:21.737199,410000,327400,16100,16100
2025-10-30 22:12:21.737199,397200,321500,16450,17150
2025-10-30 22:17:21.737199,407900,310200,17950,19050
2025-10-30 22:22:21.737199,406000,321100,17350,19450
2025-10-30 22:27:21.737199,395800,311700,18200,19750
2025-10-30 22:32:21.737199,403800,319700,16650,18250
2025-10-30 22:37:21.737199,406100,329600,16250,18300
2025-10-30 22:42:21.737199,398700,325800,16350,19400
2025-10-30 22:47:21.737199,396800,323900,19100,16650
2025-10-30 22:52:21.737199,412500,318300,18900,18650
2025-10-30 22:57:21.737199,409600,315800,18850,18750
2025-10-30 23:02:21.737199,398500,331400,17150,19450
2025-10-30 23:07:21.737199,397600,323400,16650,16500
2025-10-30 23:12:21.737199,404500,319100,16550,16650
2025-10-30 23:17:21.737199,395100,316800,17000,17750
2025-10-30 23:22:21.737199,403000,321100,18500,18900
2025-10-30 23:27:21.737199,390500,321100,18100,18600
2025-10-30 23:32:21.737199,406600,314500,16750,17350
2025-10-30 23:37:21.737199,389200,328900,16200,19750
2025-10-30 23:42:21.737199,406500,319000,19250,16100
2025-10-30 23:47:21.737199,399600,313200,19400,18700
2025-10-30 23:52:21.737199,411500,312800,16800,18450
2025-10-30 23:57:21.737199,397200,311500,16650,17100
2025-10-31 00:02:21.737199,387900,320500,18200,18650
2025-10-31 00:07:21.737199,401000,320800,16750,16750
2025-10-31 00:12:21.737199,401300,316300,19950,19600
2025-10-31 00:17:21.737199,405700,316400,17400,19400
2025-10-31 00:22:21.737199,392400,319800,16000,17700
2025-10-31 00:27:21.737199,405700,320100,16800,19050
2025-10-31 00:32:21.737199,405600,320100,17950,19900
2025-10-31 00:37:21.737199,397800,320000,16100,19400
2025-10-31 00:42:21.737199,394000,319000,18650,18150
2025-10-31 00:47:21.737199,398100,322600,17150,19650
2025-10-31 00:52:21.737199,390500,321900,17950,16000
2025-10-31 00:57:21.737199,400500,321700,19350,19900
2025-10-31 01:02:21.737199,401900,320300,17350,16550
2025-10-31 01:07:21.737199,403500,321600,16050,18550
2025-10-31 01:12:21.737199,404100,318000,17200,16800
2025-10-31 01:17:21.737199,391300,315400,16500,17600
2025-10-31 01:22:21.737199,396900,321900,19450,16150
2025-10-31 01:27:21.737199,395500,314500,16200,17300
2025-10-31 01:32:21.737199,400200,314000,16750,17200
2025-10-31 01:37:21.737199,403500,326300,16100,16950
2025-10-31 01:42:21.737199,404000,318200,17500,19850
2025-10-31 01:47:21.737199,401300,321300,17550,17350
2025-10-31 01:52:21.737199,397000,323500,19400,19250
2025-10-31 01:57:21.737199,382300,324800,18000,19150
2025-10-31 02:02:21.737199,400500,319200,17300,16050
2025-10-31 02:07:21.737199,393700,314700,17000,18600
2025-10-31 02:12:21.737199,400300,326900,19100,18450
2025-10-31 02:17:21.737199,397500,323700,18350,17100
2025-10-31 02:22:21.737199,395700,326900,16650,17700
2025-10-31 02:27:21.737199,408900,313000,17050,19300
2025-10-31 02:32:21.737199,411600,321400,18050,19150
2025-10-31 02:37:21.737199,397000,321100,16200,17650
2025-10-31 02:42:21.737199,388300,317600,19700,17050
2025-10-31 02:47:21.737199,403400,328500,18800,17050
2025-10-31 02:52:21.737199,405000,309700,16700,19950
2025-10-31 02:57:21.737199,402000,309200,17750,17150
2025-10-31 03:02:21.737199,401300,320500,18750,16450
2025-10-31 03:07:21.737199,399700,305700,18700,19600
2025-10-31 03:12:21.737199,395800,323200,17250,17400
2025-10-31 03:17:21.737199,406000,318300,16450,19550
2025-10-31 03:22:21.737199,409700,325500,19900,19000
2025-10-31 03:27:21.737199,403100,311200,18500,19600
2025-10-31 03:32:21.737199,415900,321500,18100,17950
2025-10-31 03:37:21.737199,401000,323000,16550,16400
2025-10-31 03:42:21.737199,396400,325600,17700,19600
2025-10-31 03:47:21.737199,408700,312700,17450,17450
2025-10-31 03:52:21.737199,402900,319900,19450,16350
2025-10-31 03:57:21.737199,398700,325200,16050,18700
2025-10-31 04:02:21.737199,396900,316600,16450,17250
2025-10-31 04:07:21.737199,406600,324000,16350,16700
2025-10-31 04:12:21.737199,403400,316200,17400,16350
2025-10-31 04:17:21.737199,402600,323500,19250,19400
2025-10-31 04:22:21.737199,395100,321400,18450,16600
2025-10-31 04:27:21.737199,407300,313300,16550,18650
2025-10-31 04:32:21.737199,405200,327800,18600,16850
2025-10-31 04:37:21.737199,391900,318700,17450,18250
2025-10-31 04:42:21.737199,395500,320000,16400,16650
2025-10-31 04:47:21.737199,401300,322500,17850,19050
2025-10-31 04:52:21.737199,407600,324600,16050,17100
