,open,high,low,close,volume
2025-10-29 12:42:21.737199,20421.875859342796,20434.373524090264,20407.709736659646,20409.88944388933,4680
2025-10-29 12:47:21.737199,20467.391628910398,20469.41401666453,20449.68252519241,20465.365994401764,4460
2025-10-29 12:52:21.737199,20432.57485227786,20457.436442704602,20421.04484557504,20453.70117779887,2560
2025-10-29 12:57:21.737199,20426.844539612954,20443.912902183973,20398.213910290466,20408.136795358132,2230
2025-10-29 13:02:21.737199,20405.0967661848,20425.86786442935,20385.470750897857,20394.370725945675,2330
2025-10-29 13:07:21.737199,20348.24985947913,20368.25993050782,20344.55660853548,20363.484916497546,3140
2025-10-29 13:12:21.737199,20345.92986336329,20369.83751308336,20328.421402097854,20364.828204157602,2950
2025-10-29 13:17:21.737199,20342.418026379604,20355.925970578897,20337.720796625214,20341.36600577886,850
2025-10-29 13:22:21.737199,20388.855213896702,20398.771991341422,20363.743344888193,20376.2237808196,4220
2025-10-29 13:27:21.737199,20408.360718870892,20433.90067662747,20396.355161350366,20429.7470839685,3080
2025-10-29 13:32:21.737199,20377.2356001155,20395.241018713998,20371.288278395197,20393.48076424924,680
2025-10-29 13:37:21.737199,20434.190741923372,20447.655248507483,20423.097554013515,20441.127608049166,4610
2025-10-29 13:42:21.737199,20471.85600758649,20472.506741756548,20463.23544811955,20463.540315632657,720
2025-10-29 13:47:21.737199,20489.94364253883,20504.80835789796,20482.88313472814,20489.44133832353,1530
2025-10-29 13:52:21.737199,20483.188686047302,20483.962708598105,20466.351658319323,20481.546343148424,2900
2025-10-29 13:57:21.737199,20453.935864000152,20468.047944098034,20446.420976514986,20457.319469682716,4400
2025-10-29 14:02:21.737199,20442.72383718497,20457.853896144043,20428.421818740713,20457.55504802851,4100
2025-10-29 14:07:21.737199,20476.341356759527,20493.28422885608,20454.299460729413,20485.34497852417,2530
2025-10-29 14:12:21.737199,20534.512742539646,20545.24746181278,20523.135123511387,20523.45104614897,3020
2025-10-29 14:17:21.737199,20582.308256048647,20596.744433045285,20576.525346637758,20596.473993172476,1910
2025-10-29 14:22:21.737199,20567.42698716337,20577.070440482945,20552.732541580346,20570.647148376895,3510
2025-10-29 14:27:21.737199,20533.119831313492,20547.84519155099,20520.910566595725,20540.173633472677,1920
2025-10-29 14:32:21.737199,20537.664916759317,20553.048197839482,20530.8130881317,20552.724579136615,3200
2025-10-29 14:37:21.737199,20483.46252150451,20490.53007064767,20471.789176004713,20472.07801531423,3560
2025-10-29 14:42:21.737199,20493.599254147648,20504.744804936767,20479.252429391534,20493.232156621118,1590
2025-10-29 14:47:21.737199,20489.267285675072,20496.352664597773,20477.037093168885,20483.822728498577,570
2025-10-29 14:52:21.737199,20475.15392166913,20477.949992659633,20450.68539338229,20459.10284013818,1180
2025-10-29 14:57:21.737199,20426.43903086553,20440.17678424151,20415.82524720583,20429.980055975004,2390
2025-10-29 15:02:21.737199,20442.386048868837,20468.08566631055,20434.02530161255,20468.057153174366,2280
2025-10-29 15:07:21.737199,20426.262320470592,20431.706842666645,20403.424941860198,20407.469365120924,1120
2025-10-29 15:12:21.737199,20390.65211754057,20394.15996176424,20388.59240027629,20390.323006185543,1170
2025-10-29 15:17:21.737199,20303.19317581404,20313.499046605393,20294.599871606766,20309.695709288157,2550
2025-10-29 15:22:21.737199,20302.55825702487,20313.755768399384,20296.386811576693,20303.807658204518,4490
2025-10-29 15:27:21.737199,20356.805488393875,20376.72806886084,20347.964688572836,20355.654025513704,4570
2025-10-29 15:32:21.737199,20407.799716838712,20414.617381594948,20393.50265758362,20394.54264317169,550
2025-10-29 15:37:21.737199,20394.01595853609,20398.36180814075,20379.261457529825,20396.38968681132,1680
2025-10-29 15:42:21.737199,20375.80575010683,20389.54084690402,20361.365944661127,20368.095912209654,3620
2025-10-29 15:47:21.737199,20390.342170728807,20390.502053812637,20351.996209463472,20368.015544282996,800
2025-10-29 15:52:21.737199,20360.032492662405,20391.549778858804,20349.317545149137,20372.193460874976,550
2025-10-29 15:57:21.737199,20369.45501199136,20389.640455626082,20359.328349382013,20379.215910412062,2560
2025-10-29 16:02:21.737199,20393.079352273202,20410.36498455909,20390.481976124156,20393.606115473372,2060
2025-10-29 16:07:21.737199,20430.84963724614,20437.185727560878,20429.533100073324,20433.18973250136,1160
2025-10-29 16:12:21.737199,20427.98479730138,20450.889215361345,20422.784917043726,20438.95787331699,4360
2025-10-29 16:17:21.737199,20421.949002605674,20431.632943725916,20416.993004965694,20424.239729120665,4610
2025-10-29 16:22:21.737199,20395.275483271285,20411.068045468313,20386.61661959622,20404.49432680682,3790
2025-10-29 16:27:21.737199,20370.198186827205,20398.096601257468,20364.055530092573,20367.168301132777,4190
2025-10-29 16:32:21.737199,20363.482866082355,20388.92609422274,20356.037421140973,20376.84114527287,4020
2025-10-29 16:37:21.737199,20374.91096827513,20393.873457435493,20365.766103247723,20378.178958578013,4810
2025-10-29 16:42:21.737199,20403.055446042115,20410.67887287078,20396.55210030267,20405.035072324517,3850
2025-10-29 16:47:21.737199,20378.693076194028,20381.280678134448,20361.92925616264,20365.75198363659,4280
2025-10-29 16:52:21.737199,20424.577004322804,20435.207242277585,20424.078339950735,20427.507480294316,4430
2025-10-29 16:57:21.737199,20416.47647957825,20420.382698195033,20405.58109656305,20407.983685575702,3380
2025-10-29 17:02:21.737199,20416.026282012957,20427.50960821816,20371.87181814275,20409.510683552875,1890
2025-10-29 17:07:21.737199,20393.360393519873,20411.130881993413,20376.814272003277,20385.046268997703,4900
2025-10-29 17:12:21.737199,20319.54064855818,20323.70044999142,20304.731806382984,20308.70794653836,3490
2025-10-29 17:17:21.737199,20346.707082576144,20371.140803277565,20331.395554355808,20368.323133253452,620
2025-10-29 17:22:21.737199,20369.411728561285,20384.12668261621,20358.412219662256,20382.97102531326,2010
2025-10-29 17:27:21.737199,20361.021435898896,20385.24903793065,20359.364083183485,20380.57175783688,4770
2025-10-29 17:32:21.737199,20363.271169537216,20365.187378184968,20335.60755165236,20350.820098089673,3620
2025-10-29 17:37:21.737199,20379.24037592772,20381.021972873496,20365.861725288807,20379.96642457628,4010
2025-10-29 17:42:21.737199,20331.73437866466,20333.908605213113,20314.582242430002,20318.584751938448,4490
2025-10-29 17:47:21.737199,20315.809098418806,20325.665477779123,20300.595730297402,20308.742296260865,1580
2025-10-29 17:52:21.737199,20340.23111825046,20344.489955436493,20325.763833255114,20330.893660731163,4250
2025-10-29 17:57:21.737199,20302.201311665278,20317.025007197608,20294.04885275203,20314.784453686025,4050
2025-10-29 18:02:21.737199,20311.346201017623,20324.253571223566,20299.89119084286,20307.3222219341,1980
2025-10-29 18:07:21.737199,20270.25992173503,20284.927089689198,20242.67298837393,20281.088085129522,4160
2025-10-29 18:12:21.737199,20284.649715021427,20299.894253058916,20276.084969239044,20290.776905336843,2530
2025-10-29 18:17:21.737199,20283.768118201206,20307.51410997014,20272.59442054345,20307.131355339105,3560
2025-10-29 18:22:21.737199,20234.8885066061,20241.561279482965,20214.94627760365,20219.920312152615,700
2025-10-29 18:27:21.737199,20270.474667182465,20301.152583941217,20254.19487341332,20283.23729492605,1090
2025-10-29 18:32:21.737199,20248.353671022684,20270.481500064125,20244.355046688535,20259.96044112608,4840
2025-10-29 18:37:21.737199,20223.961441587908,20224.90345690271,20203.27449027647,20214.11865354375,700
2025-10-29 18:42:21.737199,20230.249113991864,20245.607715034257,20221.61687201508,20240.43639313579,4120
2025-10-29 18:47:21.737199,20265.337640719452,20294.622307431797,20255.556305297647,20268.74368630543,4310
2025-10-29 18:52:21.737199,20234.68454203178,20236.38814992572,20225.257886841446,20232.3830868513,2940
2025-10-29 18:57:21.737199,20236.75910367359,20240.057821844905,20209.690287700458,20228.42221169018,4390
2025-10-29 19:02:21.737199,20249.9825740688,20253.935028385808,20238.47306871112,20242.701597138454,1220
2025-10-29 19:07:21.737199,20271.249298043378,20293.586948436623,20260.124325116387,20292.02542404729,4980
2025-10-29 19:12:21.737199,20276.81781136212,20280.07292990872,20273.151477717514,20276.82473405992,1250
2025-10-29 19:17:21.737199,20265.86030636436,20291.823151225366,20251.313765760697,20273.785575040587,2350
2025-10-29 19:22:21.737199,20240.92058162052,20250.433488710074,20214.4193242451,20232.91631583433,1270
2025-10-29 19:27:21.737199,20243.738634223548,20248.563233768396,20214.91739935889,20235.845064615325,4390
2025-10-29 19:32:21.737199,20211.410758926613,20239.694816668067,20210.507356575417,20222.344978633948,1140
2025-10-29 19:37:21.737199,20123.2388365492,20124.22009984407,20105.209754252905,20109.659914332613,3910
2025-10-29 19:42:21.737199,20136.62201308644,20139.92251692657,20132.36372105829,20132.44151173697,3390
2025-10-29 19:47:21.737199,20164.145463528108,20174.091647797064,20154.614761496316,20164.488530361414,1050
2025-10-29 19:52:21.737199,20093.003131696518,20102.269137571715,20087.451742895497,20094.122036715296,3800
2025-10-29 19:57:21.737199,20062.794010371363,20066.473667666636,20042.210271925094,20060.997454528402,3080
2025-10-29 20:02:21.737199,20081.636427510795,20093.047380010037,20061.108159853575,20085.61078197819,4750
2025-10-29 20:07:21.737199,20143.910415792314,20159.602318488298,20133.86637714918,20150.88882793044,2390
2025-10-29 20:12:21.737199,20144.740171862355,20153.6652607869,20134.07315803471,20152.139713099245,550
2025-10-29 20:17:21.737199,20122.95526193064,20125.958128180933,20101.93703843467,20113.03661896121,550
2025-10-29 20:22:21.737199,20117.636569145376,20125.508586226573,20110.911347935522,20114.778304650674,2400
2025-10-29 20:27:21.737199,20159.3698690316,20178.54362301056,20158.730919295045,20171.412702250782,1970
2025-10-29 20:32:21.737199,20140.047382610457,20170.059000203793,20135.18567462324,20149.056500984687,4540
2025-10-29 20:37:21.737199,20116.119361252076,20126.25699723749,20091.419796657497,20102.31105895597,3070
2025-10-29 20:42:21.737199,20101.75926096986,20108.70742016037,20098.407687681192,20105.291943140834,2670
2025-10-29 20:47:21.737199,20073.23516209482,20075.55971774196,20038.140383840953,20053.380471777673,1390
2025-10-29 20:52:21.737199,20077.129857380885,20085.495591523293,20055.689491924673,20077.60101644264,3610
2025-10-29 20:57:21.737199,20126.31910819863,20151.05278700805,20118.673248006,20145.416640484655,4010
2025-10-29 21:02:21.737199,20136.27642854814,20164.79976907452,20118.284440191434,20126.732913658372,590
2025-10-29 21:07:21.737199,20128.856968729313,20142.536434190024,20106.65461904853,20120.459984105106,1360
2025-10-29 21:12:21.737199,20120.249357299876,20135.589301256918,20118.820372132926,20127.935592160702,2990
2025-10-29 21:17:21.737199,20073.32767386228,20090.821052311185,20051.094578903838,20057.843093687014,3750
2025-10-29 21:22:21.737199,20100.136721596737,20106.24282948801,20087.117999573453,20093.77749029075,2000
2025-10-29 21:27:21.737199,20097.99103004552,20119.748022119125,20089.015384350365,20103.984664362055,1620
2025-10-29 21:32:21.737199,20092.75176744876,20107.2968744717,20079.932828931986,20086.379493405148,790
2025-10-29 21:37:21.737199,20189.421978114093,20198.8972778658,20176.64666973885,20187.039929291106,1770
2025-10-29 21:42:21.737199,20198.673464162042,20207.968526826324,20193.78521224649,20206.18924624172,1270
2025-10-29 21:47:21.737199,20176.11028962296,20181.200227872385,20176.069202617484,20180.362869759756,4700
2025-10-29 21:52:21.737199,20163.41269111961,20167.4228074532,20162.996723417673,20166.102675838654,1040
2025-10-29 21:57:21.737199,20198.37948661407,20209.77379426125,20187.384088440635,20194.954626369537,3540
2025-10-29 22:02:21.737199,20202.013615404194,20214.600132304284,20181.661084337797,20205.75160524879,830
2025-10-29 22:07:21.737199,20158.678015044192,20166.799942937916,20154.061284169853,20157.430871415156,1540
2025-10-29 22:12:21.737199,20186.694712895223,20201.51489040214,20183.767830358003,20191.315503937934,2210
2025-10-29 22:17:21.737199,20166.675082366426,20167.12239389617,20153.211565030146,20161.664349022136,710
2025-10-29 22:22:21.737199,20223.624289620206,20237.563092566306,20214.270984984596,20221.77818644781,3360
2025-10-29 22:27:21.737199,20256.61713836227,20263.418421202543,20244.418712244347,20246.590540368838,4400
2025-10-29 22:32:21.737199,20243.232286032904,20243.7867315692,20206.42978930937,20242.877952442337,1540
2025-10-29 22:37:21.737199,20282.370371933728,20291.724732830968,20267.036838464828,20274.145861989688,1980
2025-10-29 22:42:21.737199,20284.637728255773,20284.712402918467,20264.460868633414,20273.33871392878,3210
2025-10-29 22:47:21.737199,20310.804745347727,20328.448734383972,20305.39411747965,20313.431553382376,3250
2025-10-29 22:52:21.737199,20325.781342744864,20332.899686117413,20317.594863137638,20327.94339382836,3480
2025-10-29 22:57:21.737199,20300.19642602851,20322.72649552723,20298.012999829803,20308.142671326626,2210
2025-10-29 23:02:21.737199,20280.812406474826,20287.84906993325,20260.804677846023,20276.440618074732,960
2025-10-29 23:07:21.737199,20312.372408405092,20323.795968731785,20302.273589217413,20316.51666909872,1630
2025-10-29 23:12:21.737199,20302.377869973578,20325.53818124491,20293.218742522116,20307.96912019466,3240
2025-10-29 23:17:21.737199,20290.291957083904,20308.339727341714,20285.220678306738,20294.804252291786,3530
2025-10-29 23:22:21.737199,20261.44581035804,20286.746430983003,20247.582303220122,20253.08134168193,2560
2025-10-29 23:27:21.737199,20274.526739838122,20276.507290484784,20272.155656233277,20276.040876795756,4440
2025-10-29 23:32:21.737199,20337.552318447022,20347.77571399141,20335.558290481305,20341.255179608153,4620
2025-10-29 23:37:21.737199,20305.214920291735,20333.962223195384,20301.055545814503,20305.28780044842,2910
2025-10-29 23:42:21.737199,20306.155666142255,20319.547255964888,20278.916497117618,20284.97149607985,3500
2025-10-29 23:47:21.737199,20349.419907326446,20351.257436585816,20334.229033778818,20351.05284270095,2450
2025-10-29 23:52:21.737199,20347.192539265227,20371.531362871447,20345.563439874357,20369.70193679409,2130
2025-10-29 23:57:21.737199,20361.207579775324,20374.901994738062,20351.248011981635,20357.542162631307,2250
2025-10-30 00:02:21.737199,20328.989286135606,20332.645851021185,20306.798693212557,20321.588750374714,3920
2025-10-30 00:07:21.737199,20342.257479630283,20351.127472194297,20331.764396274164,20346.054855895934,3200
2025-10-30 00:12:21.737199,20336.751242316233,20349.601131920223,20322.42482366025,20339.927621296123,1590
2025-10-30 00:17:21.737199,20367.046971841257,20382.676244871294,20362.516364045634,20379.19321841076,2210
2025-10-30 00:22:21.737199,20403.558651431886,20413.831102165273,20382.05276497955,20390.72615808446,4010
2025-10-30 00:27:21.737199,20483.172077971343,20491.15255800035,20474.037986094892,20490.662571755303,2510
2025-10-30 00:32:21.737199,20501.19392222742,20513.03115576903,20489.78198558402,20507.24610081426,2170
2025-10-30 00:37:21.737199,20511.42030407286,20526.74272263703,20503.22460635784,20509.962490390884,1510
2025-10-30 00:42:21.737199,20517.606998274907,20533.959999441566,20507.404020765985,20521.081524917117,1350
2025-10-30 00:47:21.737199,20506.94575437127,20522.60676705249,20499.13506507156,20517.501268737054,1910
2025-10-30 00:52:21.737199,20517.565477368615,20539.52958550801,20514.490960635656,20526.51437133194,4960
2025-10-30 00:57:21.737199,20508.681200399882,20510.406586874014,20480.809959115766,20496.96029106127,3860
2025-10-30 01:02:21.737199,20514.06936357867,20523.183331652323,20513.579085009707,20522.481754544773,2620
2025-10-30 01:07:21.737199,20554.85893384403,20572.808122432492,20546.72497292008,20554.19410126849,1000
2025-10-30 01:12:21.737199,20524.05357869671,20528.204915896487,20515.047445869783,20524.801414642796,1610
2025-10-30 01:17:21.737199,20559.381582383066,20570.898874796098,20555.961330554677,20560.13402481741,4910
2025-10-30 01:22:21.737199,20600.24634167422,20617.870149157738,20584.968263229235,20598.698820384045,3200
2025-10-30 01:27:21.737199,20596.804270623663,20614.476124913574,20594.257105404933,20609.07695365654,1140
2025-10-30 01:32:21.737199,20531.55865340254,20535.663938453752,20527.278495358096,20530.699223301046,3930
2025-10-30 01:37:21.737199,20513.053014647132,20520.695847635794,20488.25305437806,20501.570360105197,2320
2025-10-30 01:42:21.737199,20553.205368021496,20554.28407944678,20542.30244148524,20549.1612180474,3810
2025-10-30 01:47:21.737199,20552.705888173205,20560.84003473677,20545.36790299576,20554.54221815239,590
2025-10-30 01:52:21.737199,20522.126639108574,20535.001447490635,20510.034803874067,20534.739689843576,2830
2025-10-30 01:57:21.737199,20506.79900491732,20515.2100630951,20503.72795758035,20512.982775659908,3470
2025-10-30 02:02:21.737199,20532.878280749053,20533.47753578734,20511.46543726165,20524.146312073055,2930
2025-10-30 02:07:21.737199,20549.929706461793,20581.677284645124,20548.16198754204,20575.464945509273,4000
2025-10-30 02:12:21.737199,20542.771396038483,20549.016672522328,20527.9994054745,20545.491005380853,3160
2025-10-30 02:17:21.737199,20531.676435922556,20566.195453230837,20529.98010830146,20544.76939090354,1670
2025-10-30 02:22:21.737199,20519.820000039985,20529.81034353319,20518.134960150343,20518.26342360578,1930
2025-10-30 02:27:21.737199,20491.653011543498,20500.179964468538,20474.878425078645,20497.11771783,4300
2025-10-30 02:32:21.737199,20541.57120768735,20558.140542235084,20526.87006893023,20550.193208718436,2500
2025-10-30 02:37:21.737199,20531.84747227663,20563.85750748621,20518.649609816515,20544.353366283267,2880
2025-10-30 02:42:21.737199,20569.573177056478,20581.343403497016,20552.95454094276,20580.447984422764,3830
2025-10-30 02:47:21.737199,20616.772174348636,20636.448743705245,20612.930772967713,20625.763117769464,4520
2025-10-30 02:52:21.737199,20647.87470170654,20656.71960517193,20642.90317221564,20644.621766033608,4640
2025-10-30 02:57:21.737199,20634.717311156306,20638.824117368244,20612.905988000013,20628.81840218154,4860
2025-10-30 03:02:21.737199,20647.4238533971,20654.931805063872,20644.91028683941,20650.85759751834,2950
2025-10-30 03:07:21.737199,20646.880969361988,20660.911374798507,20642.708676979644,20656.514061481386,3950
2025-10-30 03:12:21.737199,20619.118183382074,20623.762595666914,20616.803528869128,20616.822031156476,570
2025-10-30 03:17:21.737199,20629.358920361297,20643.04721857433,20628.144806069788,20640.34582775761,2010
2025-10-30 03:22:21.737199,20593.112841188497,20613.798231583638,20575.899456915908,20608.069791465896,4410
2025-10-30 03:27:21.737199,20630.038862775385,20649.68840183422,20592.642679961522,20620.586994689755,2600
2025-10-30 03:32:21.737199,20615.872420020238,20620.344759999847,20601.88893994484,20607.245494792667,4160
2025-10-30 03:37:21.737199,20622.3002032916,20640.057603003417,20618.68749978807,20620.8527749887,4810
2025-10-30 03:42:21.737199,20631.271448388597,20642.358674100564,20624.925640816135,20634.444668617787,2070
2025-10-30 03:47:21.737199,20623.466929457427,20629.693549036972,20610.74439594956,20618.057734227074,1070
2025-10-30 03:52:21.737199,20641.83082554059,20660.413291959816,20640.38018490575,20655.7867950101,1350
2025-10-30 03:57:21.737199,20627.338012590306,20644.243462818755,20620.82760044796,20631.711697836545,1040
2025-10-30 04:02:21.737199,20654.52099709849,20677.734317676266,20648.330313704813,20654.92837704157,2500
2025-10-30 04:07:21.737199,20613.068346455082,20615.444893051346,20594.296608034438,20598.26909587767,1710
2025-10-30 04:12:21.737199,20617.18249401999,20618.583013289903,20595.274953384218,20603.61828661209,4950
2025-10-30 04:17:21.737199,20677.43942932639,20680.887616660355,20662.768417875337,20680.34470520228,1570
2025-10-30 04:22:21.737199,20646.642725058908,20648.138353012437,20621.602116871945,20624.627255073785,3530
2025-10-30 04:27:21.737199,20625.869910981142,20636.75727716539,20618.34333136882,20636.313174720297,1810
2025-10-30 04:32:21.737199,20641.982154258938,20652.538891960132,20625.98498279985,20640.349849842358,4700
2025-10-30 04:37:21.737199,20647.749765606506,20683.20038244495,20647.523788155468,20681.2310516579,4410
2025-10-30 04:42:21.737199,20658.818792860075,20688.594981526938,20655.544865820917,20682.658204665364,4340
2025-10-30 04:47:21.737199,20674.19013921099,20677.096160074765,20663.941914024817,20672.314482931888,2470
2025-10-30 04:52:21.737199,20694.08998070884,20700.084507697055,20685.489935486483,20692.989706959506,960
2025-10-30 04:57:21.737199,20728.77229470608,20753.73296284212,20728.212082400438,20739.09088595836,2770
2025-10-30 05:02:21.737199,20741.72618476893,20765.90949501798,20740.42413756533,20759.38955472909,2940
2025-10-30 05:07:21.737199,20734.428735724796,20735.45440350315,20707.54339118882,20717.44693734557,2520
2025-10-30 05:12:21.737199,20755.564992848693,20759.07639278715,20712.995929202993,20737.026376812293,3100
2025-10-30 05:17:21.737199,20815.00718953127,20825.337448704384,20793.891503773244,20808.533360056394,2270
2025-10-30 05:22:21.737199,20811.074552575166,20817.350763715447,20797.567084016853,20817.138250219174,730
2025-10-30 05:27:21.737199,20780.883081501463,20801.278599472884,20767.227687095314,20786.045817496775,2240
2025-10-30 05:32:21.737199,20815.629076871206,20845.18485553159,20808.20553401639,20826.763059773188,3230
2025-10-30 05:37:21.737199,20812.078821472165,20815.89519904644,20788.924895509866,20799.594721711033,3890
2025-10-30 05:42:21.737199,20744.570015080564,20748.551673304843,20714.254630734653,20720.546310815385,4610
2025-10-30 05:47:21.737199,20771.163589560783,20782.176267144,20755.919108701757,20780.07456616718,3100
2025-10-30 05:52:21.737199,20754.698746319442,20754.884448747882,20745.790343971203,20746.104264245332,3350
2025-10-30 05:57:21.737199,20752.087971026907,20762.219140879297,20704.205766208033,20731.144052161784,500
2025-10-30 06:02:21.737199,20762.632097269336,20764.60788315001,20744.734066723333,20764.13804986334,1350
2025-10-30 06:07:21.737199,20768.77354385933,20789.82026617182,20761.56861276302,20777.010186983884,3870
2025-10-30 06:12:21.737199,20791.09488418742,20805.554803325664,20777.70007289323,20789.826033479807,4790
2025-10-30 06:17:21.737199,20777.725737635377,20791.812727602308,20763.711283823257,20772.969213536617,1180
2025-10-30 06:22:21.737199,20793.931588911626,20795.967161676945,20790.150195032078,20792.27470523508,800
2025-10-30 06:27:21.737199,20786.045530205316,20796.87788254731,20779.176049498925,20782.19405511933,2470
2025-10-30 06:32:21.737199,20809.301813448954,20815.236846627577,20790.657793167444,20795.2758538434,1400
2025-10-30 06:37:21.737199,20828.72701896524,20832.178665744214,20812.791546651002,20821.28407460186,4890
2025-10-30 06:42:21.737199,20799.729513927545,20810.546224086727,20793.463871670545,20805.150754440212,3980
2025-10-30 06:47:21.737199,20833.84766436201,20846.087730231175,20823.013460532555,20837.198565225975,4320
2025-10-30 06:52:21.737199,20817.31329624426,20819.36893172577,20806.708228692067,20819.06257306092,4610
2025-10-30 06:57:21.737199,20842.769409520144,20848.15356004682,20830.026076440867,20832.39858435239,650
2025-10-30 07:02:21.737199,20854.464044019343,20864.69655724863,20842.770593731984,20852.571468435024,3590
2025-10-30 07:07:21.737199,20912.25401525831,20926.942959646487,20885.45749707445,20889.490346628834,4860
2025-10-30 07:12:21.737199,20905.45447737906,20908.440760852012,20894.842650309904,20907.32004526512,4450
2025-10-30 07:17:21.737199,20894.712353183848,20912.973619859487,20893.584206702686,20909.640138583043,3250
2025-10-30 07:22:21.737199,20894.312653511846,20900.857114463473,20851.697972935555,20878.912164682108,3870
2025-10-30 07:27:21.737199,20885.02156323,20885.85600810847,20876.883950793366,20878.90300718413,2110
2025-10-30 07:32:21.737199,20910.305912097596,20915.891220665035,20909.6818243559,20913.74677380788,4860
2025-10-30 07:37:21.737199,20859.87959206236,20889.889053795778,20858.77211060523,20872.946665313342,2410
2025-10-30 07:42:21.737199,20827.14437071866,20846.80974510683,20815.83637298213,20822.476751321563,2000
2025-10-30 07:47:21.737199,20794.020082782125,20795.727708349717,20786.221629452637,20786.82274915759,4140
2025-10-30 07:52:21.737199,20823.89052951877,20831.15376687135,20791.659302328593,20803.390209529414,4600
2025-10-30 07:57:21.737199,20877.60035324499,20887.40836847558,20876.41063621441,20878.680123207483,1620
2025-10-30 08:02:21.737199,20874.538380246915,20899.07014226218,20866.2568274546,20895.852077584597,3220
2025-10-30 08:07:21.737199,20869.461629761092,20885.952510373063,20859.808620765412,20872.355790650923,2250
2025-10-30 08:12:21.737199,20871.863388965114,20876.581138046462,20866.932663206375,20871.630887060128,1980
2025-10-30 08:17:21.737199,20908.48003718403,20915.569200789854,20907.7078511121,20911.847162966526,2270
2025-10-30 08:22:21.737199,20879.624734844892,20879.92947822889,20867.048186037966,20879.50893640489,4730
2025-10-30 08:27:21.737199,20887.300523999205,20894.58992066184,20864.815782622514,20878.80968623734,4310
2025-10-30 08:32:21.737199,20918.08593070376,20939.593149315686,20914.740853921874,20926.696650714344,2720
2025-10-30 08:37:21.737199,20934.02407672663,20943.55251723493,20932.513582015945,20936.38712530684,3080
2025-10-30 08:42:21.737199,20940.187383266206,20945.16006590274,20920.98831207624,20940.371795664167,3220
2025-10-30 08:47:21.737199,20971.863858836645,20993.865666391586,20952.899445080646,20961.63623706834,2380
2025-10-30 08:52:21.737199,20887.207175182117,20902.26351234169,20880.10668878937,20900.820495296524,3550
2025-10-30 08:57:21.737199,20908.665445540737,20921.79645677285,20900.344106415036,20915.614469202188,4270
2025-10-30 09:02:21.737199,20888.370613631145,20889.48784348489,20880.592230041642,20882.59580594568,1390
2025-10-30 09:07:21.737199,20831.29919757869,20861.973737096712,20829.6268649464,20841.733854214,3920
2025-10-30 09:12:21.737199,20847.487318706375,20865.699909478888,20836.514047853372,20842.300767834677,3110
2025-10-30 09:17:21.737199,20890.696503839863,20891.684853603394,20878.059734216524,20882.528205026367,2050
2025-10-30 09:22:21.737199,20886.59871994887,20903.574762914177,20860.677163043536,20878.66491286832,2490
2025-10-30 09:27:21.737199,20916.682693298575,20942.897274393054,20881.03153113007,20898.160253822065,1040
2025-10-30 09:32:21.737199,20967.53885422925,20975.601654656883,20947.380958309983,20972.482395820665,3030
2025-10-30 09:37:21.737199,21009.145535789194,21010.610900539785,20983.853794524297,20989.910141166132,4910
2025-10-30 09:42:21.737199,21061.101144832668,21064.100634610455,21046.29142315461,21048.164954942153,2220
2025-10-30 09:47:21.737199,21084.770078953232,21085.88961793935,21061.254421140082,21062.888430978204,2490
2025-10-30 09:52:21.737199,21087.36683794546,21120.034326315494,21082.260156855136,21086.459346352705,4520
2025-10-30 09:57:21.737199,21036.966177655933,21039.681788479273,21034.148273383984,21035.38503443666,1510
2025-10-30 10:02:21.737199,21029.413291135406,21034.777099146708,21024.386431988765,21025.978176291534,3340
2025-10-30 10:07:21.737199,21003.040664098025,21009.859981954116,20986.01530895895,20992.0920132397,2000
2025-10-30 10:12:21.737199,21071.757459423396,21074.867994031083,21049.968462272554,21059.406946754312,1600
2025-10-30 10:17:21.737199,21066.409520986686,21073.810770560758,21061.683317486506,21071.300823844023,4650
2025-10-30 10:22:21.737199,21070.513809213404,21074.83872689305,21062.246301016192,21064.713603173528,3150
2025-10-30 10:27:21.737199,21088.162021457065,21110.67937635856,21081.846155505216,21091.49772922776,1400
2025-10-30 10:32:21.737199,21089.75220620986,21102.16547579708,21071.422892192593,21080.417368494247,2260
2025-10-30 10:37:21.737199,21143.654178549667,21147.01413534765,21138.429687076557,21145.568342558552,4980
2025-10-30 10:42:21.737199,21124.127013608944,21162.245410897176,21121.12902926303,21137.8923190061,2800
2025-10-30 10:47:21.737199,21130.505586615232,21140.51384804278,21120.33650341703,21136.698576475173,780
2025-10-30 10:52:21.737199,21107.19658888771,21135.723255981247,21090.545455418385,21102.844139119174,4920
2025-10-30 10:57:21.737199,21065.655630864614,21070.794495386992,21065.035954542156,21068.364663333683,3500
2025-10-30 11:02:21.737199,21046.543986617766,21058.153445196287,21041.686756657575,21044.011401526866,2440
2025-10-30 11:07:21.737199,21045.58522902869,21060.841471219865,21043.57406835242,21045.668150577992,3560
2025-10-30 11:12:21.737199,21032.247538231837,21034.55018987195,21016.734874418275,21028.82337210685,2880
2025-10-30 11:17:21.737199,21010.624229647612,21019.4678286354,21006.864075799524,21008.897837018332,4060
2025-10-30 11:22:21.737199,20966.559197153918,20994.315398537157,20958.753489753424,20968.78263107519,4330
2025-10-30 11:27:21.737199,20964.155343697268,20971.32679559013,20947.017283105575,20953.742880652244,3160
