,fut_close,fut_oi
2025-10-29 16:27:21.737199,20376.2689260038,67130
2025-10-29 16:32:21.737199,20379.199058071637,121303
2025-10-29 16:37:21.737199,20379.828083297365,150420
2025-10-29 16:42:21.737199,20408.204240184557,127285
2025-10-29 16:47:21.737199,20364.34313792782,47788
2025-10-29 16:52:21.737199,20430.526435622483,96539
2025-10-29 16:57:21.737199,20405.71188447668,88206
2025-10-29 17:02:21.737199,20419.092935243494,70581
2025-10-29 17:07:21.737199,20396.076224346398,109297
2025-10-29 17:12:21.737199,20318.528382631666,96304
2025-10-29 17:17:21.737199,20365.099643415204,76718
2025-10-29 17:22:21.737199,20385.772965666223,58873
2025-10-29 17:27:21.737199,20388.223006148724,87821
2025-10-29 17:32:21.737199,20359.583719063623,100158
2025-10-29 17:37:21.737199,20372.799616788026,97631
2025-10-29 17:42:21.737199,20327.162179099996,121255
2025-10-29 17:47:21.737199,20305.2292806238,106759
2025-10-29 17:52:21.737199,20334.02076942823,93107
2025-10-29 17:57:21.737199,20326.511087791892,83655
2025-10-29 18:02:21.737199,20318.219559593334,64581
2025-10-29 18:07:21.737199,20293.212911703737,78174
2025-10-29 18:12:21.737199,20288.344424449933,127166
2025-10-29 18:17:21.737199,20306.201550975966,117293
2025-10-29 18:22:21.737199,20220.550358545534,105775
2025-10-29 18:27:21.737199,20286.402855682732,90118
2025-10-29 18:32:21.737199,20265.329540200706,124820
2025-10-29 18:37:21.737199,20225.9070522134,79777
2025-10-29 18:42:21.737199,20238.845825969827,80006
2025-10-29 18:47:21.737199,20268.973615826388,98130
2025-10-29 18:52:21.737199,20245.070658920817,56337
2025-10-29 18:57:21.737199,20225.434183190057,79210
2025-10-29 19:02:21.737199,20251.164174931026,95275
2025-10-29 19:07:21.737199,20295.544176213407,90775
2025-10-29 19:12:21.737199,20283.240769931894,80234
2025-10-29 19:17:21.737199,20272.905463026254,140707
2025-10-29 19:22:21.737199,20241.255370690633,127265
2025-10-29 19:27:21.737199,20235.92069525942,134292
2025-10-29 19:32:21.737199,20217.77716163858,98019
2025-10-29 19:37:21.737199,20116.5778735384,90228
2025-10-29 19:42:21.737199,20121.350013842017,132033
2025-10-29 19:47:21.737199,20165.085388211388,101704
2025-10-29 19:52:21.737199,20099.895910464078,78790
2025-10-29 19:57:21.737199,20069.57020168352,80179
2025-10-29 20:02:21.737199,20097.018520292342,93511
2025-10-29 20:07:21.737199,20165.66473849611,99559
2025-10-29 20:12:21.737199,20165.06780376575,101629
2025-10-29 20:17:21.737199,20118.215009585907,96328
2025-10-29 20:22:21.737199,20125.59372592565,146792
2025-10-29 20:27:21.737199,20176.512719904506,72937
2025-10-29 20:32:21.737199,20157.232417651463,113454
2025-10-29 20:37:21.737199,20102.7170467467,90450
2025-10-29 20:42:21.737199,20112.100052283615,99224
2025-10-29 20:47:21.737199,20054.54409190638,118809
2025-10-29 20:52:21.737199,20080.571232051872,64345
2025-10-29 20:57:21.737199,20152.257392798463,81082
2025-10-29 21:02:21.737199,20143.386048674663,97326
2025-10-29 21:07:21.737199,20126.866964714573,129525
2025-10-29 21:12:21.737199,20131.89048231964,129419
2025-10-29 21:17:21.737199,20056.84957129481,125546
2025-10-29 21:22:21.737199,20103.198668357458,56132
2025-10-29 21:27:21.737199,20105.982236504915,79004
2025-10-29 21:32:21.737199,20092.65138099289,79827
2025-10-29 21:37:21.737199,20195.328378198905,98895
2025-10-29 21:42:21.737199,20217.89333245362,62939
2025-10-29 21:47:21.737199,20189.498757023142,121957
2025-10-29 21:52:21.737199,20162.73418228289,60112
2025-10-29 21:57:21.737199,20188.58999380021,120650
2025-10-29 22:02:21.737199,20214.044884549272,117416
2025-10-29 22:07:21.737199,20161.982445884463,78112
2025-10-29 22:12:21.737199,20197.725052856673,125239
2025-10-29 22:17:21.737199,20176.098634395556,93335
2025-10-29 22:22:21.737199,20222.08198981337,88146
2025-10-29 22:27:21.737199,20258.483848726617,91571
2025-10-29 22:32:21.737199,20243.242345031296,93286
2025-10-29 22:37:21.737199,20287.721037202235,95126
2025-10-29 22:42:21.737199,20281.958036303684,95580
2025-10-29 22:47:21.737199,20308.30975711235,82193
2025-10-29 22:52:21.737199,20329.46425718643,86836
2025-10-29 22:57:21.737199,20323.875397933556,88567
2025-10-29 23:02:21.737199,20291.38552162236,133454
2025-10-29 23:07:21.737199,20324.2626746089,88576
2025-10-29 23:12:21.737199,20314.188850433733,87292
2025-10-29 23:17:21.737199,20300.322823618368,130326
2025-10-29 23:22:21.737199,20259.787304955415,93559
2025-10-29 23:27:21.737199,20279.23962220857,82195
2025-10-29 23:32:21.737199,20352.71352617878,77860
2025-10-29 23:37:21.737199,20312.868880350765,71596
2025-10-29 23:42:21.737199,20283.15382904386,110823
2025-10-29 23:47:21.737199,20359.121985015383,63912
2025-10-29 23:52:21.737199,20374.784080759615,126926
2025-10-29 23:57:21.737199,20359.705384470984,98173
2025-10-30 00:02:21.737199,20337.22739270842,91258
2025-10-30 00:07:21.737199,20350.757463081416,95432
2025-10-30 00:12:21.737199,20332.055013269288,109261
2025-10-30 00:17:21.737199,20381.79357571423,90603
2025-10-30 00:22:21.737199,20400.88168871138,96164
2025-10-30 00:27:21.737199,20489.06547902649,121061
2025-10-30 00:32:21.737199,20517.250592635275,106938
2025-10-30 00:37:21.737199,20507.925716182403,75000
2025-10-30 00:42:21.737199,20533.41473798971,85845
2025-10-30 00:47:21.737199,20518.080476736166,64371
2025-10-30 00:52:21.737199,20528.453359526673,112304
2025-10-30 00:57:21.737199,20498.440634055023,114439
2025-10-30 01:02:21.737199,20530.264614389744,81312
2025-10-30 01:07:21.737199,20569.6762574521,146097
2025-10-30 01:12:21.737199,20528.99771062841,148757
2025-10-30 01:17:21.737199,20564.17879436732,100456
2025-10-30 01:22:21.737199,20599.275984064017,84052
2025-10-30 01:27:21.737199,20603.137336436586,105476
2025-10-30 01:32:21.737199,20531.888835342605,83579
2025-10-30 01:37:21.737199,20497.927214919928,119000
2025-10-30 01:42:21.737199,20541.636222284953,103327
2025-10-30 01:47:21.737199,20558.178339406455,104765
2025-10-30 01:52:21.737199,20535.50402237327,135183
2025-10-30 01:57:21.737199,20525.556654199303,87619
2025-10-30 02:02:21.737199,20522.982989779874,88420
2025-10-30 02:07:21.737199,20583.717974816424,117167
2025-10-30 02:12:21.737199,20553.611544867337,91560
2025-10-30 02:17:21.737199,20557.11967210747,132076
2025-10-30 02:22:21.737199,20521.233078285273,120009
2025-10-30 02:27:21.737199,20509.328111782994,92572
2025-10-30 02:32:21.737199,20557.761516267907,63768
2025-10-30 02:37:21.737199,20555.483996764946,70955
2025-10-30 02:42:21.737199,20599.34591951133,90364
2025-10-30 02:47:21.737199,20629.125797315326,108094
2025-10-30 02:52:21.737199,20649.808579790795,122045
2025-10-30 02:57:21.737199,20630.705014343457,95654
2025-10-30 03:02:21.737199,20664.542774047462,82222
2025-10-30 03:07:21.737199,20676.7862782823,97185
2025-10-30 03:12:21.737199,20625.486240937866,100407
2025-10-30 03:17:21.737199,20634.504106812255,126098
2025-10-30 03:22:21.737199,20606.73164800715,124988
2025-10-30 03:27:21.737199,20631.884539400544,79961
2025-10-30 03:32:21.737199,20604.292334118432,109081
2025-10-30 03:37:21.737199,20621.261897049146,82923
2025-10-30 03:42:21.737199,20634.636934291026,83487
2025-10-30 03:47:21.737199,20621.704138103734,120773
2025-10-30 03:52:21.737199,20661.50871752698,96013
2025-10-30 03:57:21.737199,20624.143378729677,112797
2025-10-30 04:02:21.737199,20649.59462134165,110694
2025-10-30 04:07:21.737199,20593.097448394714,98410
2025-10-30 04:12:21.737199,20599.184217136866,106659
2025-10-30 04:17:21.737199,20684.58008244161,104077
2025-10-30 04:22:21.737199,20629.956110505023,76991
2025-10-30 04:27:21.737199,20646.712953486884,109746
2025-10-30 04:32:21.737199,20647.91410108186,85880
2025-10-30 04:37:21.737199,20681.754758047617,78618
2025-10-30 04:42:21.737199,20688.221394704546,117092
2025-10-30 04:47:21.737199,20682.986946743076,88173
2025-10-30 04:52:21.737199,20695.716736635834,122213
2025-10-30 04:57:21.737199,20741.307364080476,121967
2025-10-30 05:02:21.737199,20757.656411722583,90464
2025-10-30 05:07:21.737199,20716.58824589769,121366
2025-10-30 05:12:21.737199,20745.43881360834,92213
2025-10-30 05:17:21.737199,20812.671192115384,98632
2025-10-30 05:22:21.737199,20833.53210683808,109875
2025-10-30 05:27:21.737199,20785.983206524477,140787
2025-10-30 05:32:21.737199,20835.68549394151,118817
2025-10-30 05:37:21.737199,20806.165786775844,98844
2025-10-30 05:42:21.737199,20724.134854026423,102066
2025-10-30 05:47:21.737199,20781.515651727845,68337
2025-10-30 05:52:21.737199,20753.98841789788,120096
2025-10-30 05:57:21.737199,20738.66535549749,117946
2025-10-30 06:02:21.737199,20769.549112347628,105669
2025-10-30 06:07:21.737199,20783.81861212426,114355
2025-10-30 06:12:21.737199,20794.21156474393,59496
2025-10-30 06:17:21.737199,20766.896148290623,78364
2025-10-30 06:22:21.737199,20796.959455290333,136029
2025-10-30 06:27:21.737199,20784.676173914304,94845
2025-10-30 06:32:21.737199,20811.57671026109,115148
2025-10-30 06:37:21.737199,20829.404702079588,85067
2025-10-30 06:42:21.737199,20810.569512928276,91156
2025-10-30 06:47:21.737199,20844.259229580355,137093
2025-10-30 06:52:21.737199,20816.836277467526,96850
2025-10-30 06:57:21.737199,20832.75418113288,110471
2025-10-30 07:02:21.737199,20854.64761973758,102609
2025-10-30 07:07:21.737199,20896.102429140225,104928
2025-10-30 07:12:21.737199,20908.77465771114,104244
2025-10-30 07:17:21.737199,20910.676596807254,60447
2025-10-30 07:22:21.737199,20876.399197592247,109541
2025-10-30 07:27:21.737199,20883.236138016957,89247
2025-10-30 07:32:21.737199,20918.968305992516,135591
2025-10-30 07:37:21.737199,20879.8046178155,84547
2025-10-30 07:42:21.737199,20822.29341220053,90567
2025-10-30 07:47:21.737199,20793.292288656,148922
2025-10-30 07:52:21.737199,20801.05851743622,114468
2025-10-30 07:57:21.737199,20881.483730364576,80331
2025-10-30 08:02:21.737199,20901.921730024023,103528
2025-10-30 08:07:21.737199,20874.91028171187,75592
2025-10-30 08:12:21.737199,20866.025740978424,105151
2025-10-30 08:17:21.737199,20906.979098702253,83912
2025-10-30 08:22:21.737199,20885.068491103342,137296
2025-10-30 08:27:21.737199,20886.616177283162,108417
2025-10-30 08:32:21.737199,20933.01222389675,110551
2025-10-30 08:37:21.737199,20944.36645691685,118995
2025-10-30 08:42:21.737199,20942.79747083572,121232
2025-10-30 08:47:21.737199,20970.47224953138,86218
2025-10-30 08:52:21.737199,20907.107838814693,101899
2025-10-30 08:57:21.737199,20915.785202745436,91090
2025-10-30 09:02:21.737199,20889.99526378164,141881
2025-10-30 09:07:21.737199,20847.75326085346,54294
2025-10-30 09:12:21.737199,20856.926815430146,88497
2025-10-30 09:17:21.737199,20895.345817017107,98400
2025-10-30 09:22:21.737199,20882.26249339529,102738
2025-10-30 09:27:21.737199,20899.721259024358,102330
2025-10-30 09:32:21.737199,20986.486422292382,99076
2025-10-30 09:37:21.737199,20997.581152678904,96751
2025-10-30 09:42:21.737199,21051.274940656695,104825
2025-10-30 09:47:21.737199,21054.53239290448,109230
2025-10-30 09:52:21.737199,21085.89739570072,135814
2025-10-30 09:57:21.737199,21034.385676465823,135637
2025-10-30 10:02:21.737199,21029.260033168142,106019
2025-10-30 10:07:21.737199,21000.185629793457,90093
2025-10-30 10:12:21.737199,21068.491468796663,91492
2025-10-30 10:17:21.737199,21084.997394960163,73718
2025-10-30 10:22:21.737199,21074.812421865678,119064
2025-10-30 10:27:21.737199,21087.48738395189,99105
2025-10-30 10:32:21.737199,21091.147348868773,108745
2025-10-30 10:37:21.737199,21160.793097031623,106674
2025-10-30 10:42:21.737199,21152.79754361528,86047
2025-10-30 10:47:21.737199,21133.235137447733,83578
2025-10-30 10:52:21.737199,21105.85490340488,90941
2025-10-30 10:57:21.737199,21078.652179882698,109714
2025-10-30 11:02:21.737199,21040.907348605626,98384
2025-10-30 11:07:21.737199,21038.986687706252,64693
2025-10-30 11:12:21.737199,21035.0097723864,79517
2025-10-30 11:17:21.737199,21008.841587204242,94652
2025-10-30 11:22:21.737199,20962.713524762166,99391
2025-10-30 11:27:21.737199,20965.66254579556,110309
2025-10-30 11:32:21.737199,20911.687321133362,100785
2025-10-30 11:37:21.737199,20927.5479180163,92745
2025-10-30 11:42:21.737199,20925.346783392415,92058
2025-10-30 11:47:21.737199,20890.989425881042,104029
2025-10-30 11:52:21.737199,20898.03015252443,108360
2025-10-30 11:57:21.737199,20862.506916758397,93403
2025-10-30 12:02:21.737199,20875.833703191736,78446
2025-10-30 12:07:21.737199,20925.576555451946,98027
2025-10-30 12:12:21.737199,20847.469457019874,87002
2025-10-30 12:17:21.737199,20872.155637779404,105751
2025-10-30 12:22:21.737199,20877.63450170471,129614
2025-10-30 12:27:21.737199,20868.185527239242,72968
2025-10-30 12:32:21.737199,20903.263163489868,123013
2025-10-30 12:37:21.737199,20859.33507216813,109380
2025-10-30 12:42:21.737199,20855.582310675924,122056
2025-10-30 12:47:21.737199,20817.826009035394,91285
2025-10-30 12:52:21.737199,20854.387222443118,71079
2025-10-30 12:57:21.737199,20865.212858872237,103593
2025-10-30 13:02:21.737199,20930.281147363385,127993
2025-10-30 13:07:21.737199,20928.415026954113,78789
2025-10-30 13:12:21.737199,20888.145701474787,81793
2025-10-30 13:17:21.737199,20853.24165803675,111743
2025-10-30 13:22:21.737199,20801.889063865572,89755
2025-10-30 13:27:21.737199,20757.19325344124,133321
2025-10-30 13:32:21.737199,20759.36566905512,113041
2025-10-30 13:37:21.737199,20769.24520616941,85615
2025-10-30 13:42:21.737199,20753.32153607867,88707
2025-10-30 13:47:21.737199,20750.74104634544,89497
2025-10-30 13:52:21.737199,20738.739808798215,99141
2025-10-30 13:57:21.737199,20762.7747187069,106089
2025-10-30 14:02:21.737199,20804.634146789085,104628
2025-10-30 14:07:21.737199,20814.556558700762,77505
2025-10-30 14:12:21.737199,20809.175787431494,118037
2025-10-30 14:17:21.737199,20792.618709955274,94198
2025-10-30 14:22:21.737199,20691.37776445265,81449
2025-10-30 14:27:21.737199,20687.90070239223,90739
2025-10-30 14:32:21.737199,20685.245813820053,120286
2025-10-30 14:37:21.737199,20668.047266241523,103806
2025-10-30 14:42:21.737199,20662.09012115133,105551
2025-10-30 14:47:21.737199,20637.67965531905,76600
2025-10-30 14:52:21.737199,20651.10530232277,102644
2025-10-30 14:57:21.737199,20627.889829408134,119950
2025-10-30 15:02:21.737199,20636.435159429995,63940
2025-10-30 15:07:21.737199,20653.625445702786,92221
2025-10-30 15:12:21.737199,20618.986090703016,112463
2025-10-30 15:17:21.737199,20691.311592570088,103164
2025-10-30 15:22:21.737199,20664.712191323477,79623
2025-10-30 15:27:21.737199,20682.06151704894,107965
2025-10-30 15:32:21.737199,20684.436819810948,76651
2025-10-30 15:37:21.737199,20687.074264587533,82649
2025-10-30 15:42:21.737199,20702.54610024343,84748
2025-10-30 15:47:21.737199,20721.556474193672,130867
2025-10-30 15:52:21.737199,20734.14318519177,66605
2025-10-30 15:57:21.737199,20744.798482807633,68082
2025-10-30 16:02:21.737199,20674.885534517096,105666
2025-10-30 16:07:21.737199,20686.667430184527,102096
2025-10-30 16:12:21.737199,20694.040311192115,90601
2025-10-30 16:17:21.737199,20674.642612366668,100276
2025-10-30 16:22:21.737199,20680.49230088768,78709
2025-10-30 16:27:21.737199,20616.602055302843,101842
2025-10-30 16:32:21.737199,20600.038942620813,104191
2025-10-30 16:37:21.737199,20604.82613386157,124294
2025-10-30 16:42:21.737199,20605.2585663038,138145
2025-10-30 16:47:21.737199,20588.354743925785,94647
2025-10-30 16:52:21.737199,20617.58247532985,74533
2025-10-30 16:57:21.737199,20591.796942487177,107699
2025-10-30 17:02:21.737199,20605.945765803353,97323
2025-10-30 17:07:21.737199,20643.800309665832,96438
2025-10-30 17:12:21.737199,20630.93843368703,67778
2025-10-30 17:17:21.737199,20665.933901049764,101972
2025-10-30 17:22:21.737199,20654.391088500637,108457
2025-10-30 17:27:21.737199,20651.17557190221,119868
2025-10-30 17:32:21.737199,20685.78317244321,89890
2025-10-30 17:37:21.737199,20660.24181222736,83492
2025-10-30 17:42:21.737199,20704.613158312684,89730
2025-10-30 17:47:21.737199,20704.87887917381,118673
2025-10-30 17:52:21.737199,20730.74176966795,127722
2025-10-30 17:57:21.737199,20718.71131552243,122419
2025-10-30 18:02:21.737199,20724.917067079576,112953
2025-10-30 18:07:21.737199,20742.018481328403,99356
2025-10-30 18:12:21.737199,20782.88070528826,102474
2025-10-30 18:17:21.737199,20721.317834005662,105390
2025-10-30 18:22:21.737199,20776.310276327364,94957
2025-10-30 18:27:21.737199,20682.123593092732,117783
2025-10-30 18:32:21.737199,20729.29152370197,66944
2025-10-30 18:37:21.737199,20783.74884563125,70645
2025-10-30 18:42:21.737199,20755.221711574828,66909
2025-10-30 18:47:21.737199,20709.692598610553,83956
2025-10-30 18:52:21.737199,20689.74227747357,126923
2025-10-30 18:57:21.737199,20686.419849916467,76220
2025-10-30 19:02:21.737199,20686.833292805808,76957
2025-10-30 19:07:21.737199,20707.433956211516,83492
2025-10-30 19:12:21.737199,20754.76365487508,122150
2025-10-30 19:17:21.737199,20782.704967466136,128705
2025-10-30 19:22:21.737199,20747.230464351,120301
2025-10-30 19:27:21.737199,20761.676149433075,121540
2025-10-30 19:32:21.737199,20709.703005494845,133038
2025-10-30 19:37:21.737199,20707.50204477736,64070
2025-10-30 19:42:21.737199,20732.971671822255,75502
2025-10-30 19:47:21.737199,20770.414622850996,85985
2025-10-30 19:52:21.737199,20732.465715919192,102074
2025-10-30 19:57:21.737199,20711.052791788883,102009
2025-10-30 20:02:21.737199,20713.910740235562,102321
2025-10-30 20:07:21.737199,20745.615870951504,116684
2025-10-30 20:12:21.737199,20683.99291975231,61643
2025-10-30 20:17:21.737199,20724.560504882913,97193
2025-10-30 20:22:21.737199,20692.733371266415,105312
2025-10-30 20:27:21.737199,20704.287690744626,93489
2025-10-30 20:32:21.737199,20698.291910196884,103782
2025-10-30 20:37:21.737199,20714.318814929902,120444
2025-10-30 20:42:21.737199,20696.392445379926,101244
2025-10-30 20:47:21.737199,20677.7811214901,142755
2025-10-30 20:52:21.737199,20699.525421917933,119017
2025-10-30 20:57:21.737199,20703.899347273888,105322
2025-10-30 21:02:21.737199,20670.51575810567,110074
2025-10-30 21:07:21.737199,20712.00300826417,114866
2025-10-30 21:12:21.737199,20734.66183540236,133708
2025-10-30 21:17:21.737199,20742.845730728193,123485
2025-10-30 21:22:21.737199,20769.648845093918,110284
2025-10-30 21:27:21.737199,20755.70343385645,85426
2025-10-30 21:32:21.737199,20780.562282052855,108298
2025-10-30 21:37:21.737199,20809.520132378722,111578
2025-10-30 21:42:21.737199,20805.661845345472,115557
2025-10-30 21:47:21.737199,20807.634086284084,85322
2025-10-30 21:52:21.737199,20736.14122693372,114761
2025-10-30 21:57:21.737199,20726.849002717656,116010
2025-10-30 22:02:21.737199,20690.694939334884,75802
2025-10-30 22:07:21.737199,20700.312412040355,75971
2025-10-30 22:12:21.737199,20747.210765473206,122360
2025-10-30 22:17:21.737199,20795.842197957165,82896
2025-10-30 22:22:21.737199,20840.66663202912,130754
2025-10-30 22:27:21.737199,20854.64672682033,94421
2025-10-30 22:32:21.737199,20807.236034854825,107697
2025-10-30 22:37:21.737199,20786.70879719406,106725
2025-10-30 22:42:21.737199,20756.031494954655,85710
2025-10-30 22:47:21.737199,20744.248189453327,127809
2025-10-30 22:52:21.737199,20739.14203982764,94440
2025-10-30 22:57:21.737199,20728.04901407681,101175
2025-10-30 23:02:21.737199,20634.395586871924,60356
2025-10-30 23:07:21.737199,20668.26248981256,73272
2025-10-30 23:12:21.737199,20630.598572205236,122542
2025-10-30 23:17:21.737199,20647.687232275417,99889
2025-10-30 23:22:21.737199,20730.701947935864,88288
2025-10-30 23:27:21.737199,20677.450602964585,88610
2025-10-30 23:32:21.737199,20580.496656401254,110971
2025-10-30 23:37:21.737199,20591.53925039301,125207
2025-10-30 23:42:21.737199,20650.708096758164,88765
2025-10-30 23:47:21.737199,20696.834291996296,121917
2025-10-30 23:52:21.737199,20670.340368369907,96798
2025-10-30 23:57:21.737199,20668.978501939284,110012
2025-10-31 00:02:21.737199,20638.51621548043,64499
2025-10-31 00:07:21.737199,20664.592371432995,67926
2025-10-31 00:12:21.737199,20735.531933573384,116401
2025-10-31 00:17:21.737199,20709.436922402798,105498
2025-10-31 00:22:21.737199,20706.552914284384,108073
2025-10-31 00:27:21.737199,20710.953680323022,78424
2025-10-31 00:32:21.737199,20743.214867597148,91555
2025-10-31 00:37:21.737199,20748.404051234196,66555
2025-10-31 00:42:21.737199,20765.02217310611,83051
2025-10-31 00:47:21.737199,20760.05629726754,99542
2025-10-31 00:52:21.737199,20756.782109603188,106556
2025-10-31 00:57:21.737199,20729.57225086747,85741
2025-10-31 01:02:21.737199,20776.387071408724,111043
2025-10-31 01:07:21.737199,20758.25681268889,99234
2025-10-31 01:12:21.737199,20775.856392974427,95481
2025-10-31 01:17:21.737199,20766.859399395762,101672
2025-10-31 01:22:21.737199,20813.7954440894,141992
2025-10-31 01:27:21.737199,20803.275311729125,96779
2025-10-31 01:32:21.737199,20732.822966488813,119044
2025-10-31 01:37:21.737199,20803.48138218727,110925
2025-10-31 01:42:21.737199,20770.491626179202,95036
2025-10-31 01:47:21.737199,20732.66237880349,68994
2025-10-31 01:52:21.737199,20717.965784760156,87455
2025-10-31 01:57:21.737199,20758.19049020708,101527
2025-10-31 02:02:21.737199,20697.6101593605,97904
2025-10-31 02:07:21.737199,20793.549278490533,125932
2025-10-31 02:12:21.737199,20827.49436713748,85329
2025-10-31 02:17:21.737199,20837.688457608623,97063
2025-10-31 02:22:21.737199,20848.57056816036,110727
2025-10-31 02:27:21.737199,20856.520590332955,94437
2025-10-31 02:32:21.737199,20859.63089098923,119473
2025-10-31 02:37:21.737199,20897.429950158497,78248
2025-10-31 02:42:21.737199,20907.707560993786,69604
2025-10-31 02:47:21.737199,20931.56709711202,94271
2025-10-31 02:52:21.737199,20883.64355538233,98579
2025-10-31 02:57:21.737199,20889.203659052597,104362
2025-10-31 03:02:21.737199,20859.84496093009,102769
2025-10-31 03:07:21.737199,20924.413043383414,91832
2025-10-31 03:12:21.737199,20937.025803633358,69840
2025-10-31 03:17:21.737199,20869.346259894643,97625
2025-10-31 03:22:21.737199,20854.808897445215,79215
2025-10-31 03:27:21.737199,20859.092229741793,101411
2025-10-31 03:32:21.737199,20878.510606283045,77840
2025-10-31 03:37:21.737199,20830.621909375226,107584
2025-10-31 03:42:21.737199,20901.202790630214,133358
2025-10-31 03:47:21.737199,20901.201309381857,85480
2025-10-31 03:52:21.737199,20902.788704801857,74697
2025-10-31 03:57:21.737199,20881.807220483926,122890
2025-10-31 04:02:21.737199,20889.893452422733,135340
2025-10-31 04:07:21.737199,20859.16530645775,75088
2025-10-31 04:12:21.737199,20827.988817222733,98169
2025-10-31 04:17:21.737199,20841.671191951944,109735
2025-10-31 04:22:21.737199,20876.011146229288,94794
2025-10-31 04:27:21.737199,20900.42344628191,64967
2025-10-31 04:32:21.737199,20923.781399494077,72541
2025-10-31 04:37:21.737199,20907.828469664128,74644
2025-10-31 04:42:21.737199,20920.810134675365,79197
2025-10-31 04:47:21.737199,20899.016106958097,101737
2025-10-31 04:52:21.737199,20952.186999184898,121954
2025-10-31 04:57:21.737199,20990.212745589142,72850
2025-10-31 05:02:21.737199,21025.032720874708,84281
2025-10-31 05:07:21.737199,21052.161813571158,77800
2025-10-31 05:12:21.737199,21030.72836921575,105768
2025-10-31 05:17:21.737199,21069.56307272135,83561
2025-10-31 05:22:21.737199,21083.787091712562,79785
2025-10-31 05:27:21.737199,21057.443782099555,68058
2025-10-31 05:32:21.737199,21040.51293599598,127194
2025-10-31 05:37:21.737199,21012.135621826335,143791
2025-10-31 05:42:21.737199,21013.7366207484,101683
2025-10-31 05:47:21.737199,20989.30167551817,129711
2025-10-31 05:52:21.737199,20983.293665677353,88661
2025-10-31 05:57:21.737199,20994.521943825606,99982
2025-10-31 06:02:21.737199,20888.812013803246,113025
2025-10-31 06:07:21.737199,20898.845727770502,84964
2025-10-31 06:12:21.737199,20920.356425153113,96810
2025-10-31 06:17:21.737199,20882.776326288895,94342
2025-10-31 06:22:21.737199,20907.480044392094,108754
2025-10-31 06:27:21.737199,20930.420957062615,101241
2025-10-31 06:32:21.737199,20892.972371148913,85451
2025-10-31 06:37:21.737199,20876.471556263612,93982
2025-10-31 06:42:21.737199,20854.669258787457,122294
2025-10-31 06:47:21.737199,20824.669913960406,110977
2025-10-31 06:52:21.737199,20816.385757159715,109236
2025-10-31 06:57:21.737199,20817.113351533248,145120
2025-10-31 07:02:21.737199,20789.623318023492,77381
